entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard
30740106,2012-01-01,2012-12-31,ID_11,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",38134.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
30740106,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",-38134.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,-1250.0,-36884.0,0.0,-38134.0,,,,,,,,,,,,,,,
30740106,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",38134.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
30740106,2012-12-31,2012-12-31,ID_13,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,12048.0,125000.0,3673.0,12048.0,8375.0,12048.0,12048.0,0.0,12048.0,1250.0,-121327.0,8375.0,0.0,7125.0,
30740106,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
30740106,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
30740106,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",-36924.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
30740106,2013-01-01,2013-12-31,ID_14,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
30740106,2013-01-01,2013-12-31,ID_15,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
30740106,2013-01-01,2013-12-31,ID_16,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8vcGRmcy8zMDc0MDEwNjtBcFM0MDk4NjA7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/60104703/Y3ZyLmRrOi8veGJybHMvWC03MjM2MUE3OS0yMDE0MDcwMV8xNTMyNTdfOTEw.xml,"9200, Aalborg SV",Vandmanden 10A,"Til den daglige ledelse i BENTZEN HOLDING, AALBORG APS",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2007-08-15,2014-06-30,30740106.0,33357966.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for BENTZEN HOLDING, AALBORG APS.",Ãrsrapport,Bjarke Schou Bentzen,"BENTZEN HOLDING, AALBORG APS",Attiri Statsautoriseret Revisionsaktieselskab,"Aalborg, den 30-06-2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-06-30,Aalborg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:18779290,indberetninger-20180424,2.5097342,30740106.0,,2018-03-31T16:57:13.137Z,2014-07-01T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-109.678,2014-07-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,,
