entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
30361776,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,-5937.0,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,-93471.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",-3324.0,HÃ¸rsholm,2017-01-01,2017-12-31,-98780.0,-98780.0,-5937.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,0.0,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,,,,,,,,,,,,,,,,
30361776,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,HÃ¸rsholm,2017-01-01,2017-12-31,-98780.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,,,,,,,,,,,,,,,,
30361776,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,HÃ¸rsholm,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,286647.0,11191.0,125000.0,11191.0,-58802.0,286647.0,345449.0,275456.0,275456.0,275456.0,-183802.0,345449.0,338726.0,1723.0,5000.0,
30361776,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,-7188.0,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,-275455.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",0.0,HÃ¸rsholm,2017-01-01,2017-12-31,54578.0,54578.0,-7188.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,7.0,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,,,,,,,,,,,,,,,,
30361776,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,HÃ¸rsholm,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,,,,,,,,,,,,,,,,
30361776,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,HÃ¸rsholm,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,,,,,,,,,,,,,,,,
30361776,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,HÃ¸rsholm,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,,,,,,,,,,,,,,,,Pierre  Alec Bagger Flatau
30361776,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,HÃ¸rsholm,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,,,,,,,,,,,,,,,,
30361776,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,HÃ¸rsholm,2017-01-01,2017-12-31,54578.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,,,,,,,,,,,,,,,,
30361776,2018-12-31,2018-12-31,ID_5,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2ZkLzhjLzAyL2Y3ZDctNGMxMC04N2NiLWRlNmQ5Y2U3OGM2NQ.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2JhLzhiL2I1LzMwY2MtNGYwYi1hZmVjLWIxZWJiYjhlMDA2Mg.xml,true,"HÃ¸rsholm, 2970",UsserÃ¸dvej 157,Til den daglige ledelse i FFNORDIC HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-06-06,2019-06-06,2007-03-20,2019-06-13,,39463113.0,30361776.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for FFNORDIC HOLDING ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Pierre Alec Bagger Flatau,KRESTON CM,FFNORDIC HOLDING ApS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,HÃ¸rsholm,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Fredensborg, 210",2018-12-31,2018-01-01,,false,2019-06-06,HÃ¸rsholm,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27502135,indberetninger-20180424,2.5117178,30361776.0,AWtVjww0GQc-fA3G3Jzs,2019-06-14T10:36:43.672Z,2019-06-14T10:36:05.898Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BN-52-CL,2019-06-14T10:36:06.150Z,3750.0,3749.0,125000.0,3749.0,-4224.0,3750.0,7974.0,1.0,1.0,1.0,-129224.0,7974.0,0.0,1724.0,6250.0,
