entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30361776,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,13396.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,,,,,,,,,,,,,,,,,
30361776,2014-01-01,2014-12-31,ID_13,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,13396.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,,,,,,,,,,,,,,,,,
30361776,2014-01-01,2014-12-31,ID_9,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,-13396.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,-4495.0,8901.0,-13396.0,-4495.0,,,,,,,,,,,,,,,,,
30361776,2014-12-31,2014-12-31,ID_15,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,380850.0,11923.0,125000.0,11923.0,66648.0,380850.0,314202.0,368927.0,368927.0,368927.0,6723.0,-58352.0,314202.0,307479.0,0.0,0.0,
30361776,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,,,,,,,,,,,,,,,,,
30361776,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,,,,,,,,,,,,,,,,,
30361776,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,11389.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,,,,,,,,,,,,,,,,,
30361776,2015-01-01,2015-12-31,ID_12,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,11389.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,,,,,,,,,,,,,,,,,
30361776,2015-01-01,2015-12-31,ID_16,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,,,,,,,,,,,,,,,,,
30361776,2015-01-01,2015-12-31,ID_17,,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2U3LzA2L2QxL2YyY2EtNDJiMy04MDgxLTIwMWQ4YzVhMjUyMg.pdf,http://regnskaber.virk.dk/67716303/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2E3LzVjLzU4L2Q5ODQtNGE1Mi04NDc2LTE5Nzg3MDdhNWZhZA.xml,"Frederiksberg, 2000",Lindevangs AllÃ© 4,Til den daglige ledelse i FFNordic Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-06-02,2007-03-20,2016-06-02,30361776.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2015 - 31. december 2015 for FFNordic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Pierre Flatau,FFNordic Holding ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kokkedal, den 2. juni 2016",2014-01-01,2014-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-02,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22625598,indberetninger-20180424,2.5124266,30361776.0,,2018-03-29T01:16:12.150Z,2016-06-07T10:03:08.374Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-26-TG,2016-06-07T10:03:09.551Z,,,,,,,,,,,,,,,,,,,,,
