entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
70843714,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,41066.0,Registreret revisor,210424.0,344046.0,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,5713.0,584.0,Virum,2017-01-01,2017-12-31,67767.0,87427.0,92556.0,2018-12-31,2018-01-01,false,2019-06-29,Virum,19660.0,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70843714,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,,Registreret revisor,,,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,,,Virum,2017-01-01,2017-12-31,10000.0,,,2018-12-31,2018-01-01,false,2019-06-29,Virum,,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70843714,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,,Registreret revisor,,,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,,,Virum,2017-01-01,2017-12-31,57767.0,,,2018-12-31,2018-01-01,false,2019-06-29,Virum,,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70843714,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,,Registreret revisor,,,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,,,Virum,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-29,Virum,,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,1231126.0,555201.0,125000.0,1131489.0,9600.0,475622.0,60037.0,30000.0,30000.0,548377.0,1231126.0,746619.0,9600.0,99637.0,229680.0,60037.0,10000.0,8885.0,8885.0,548377.0,340622.0,746619.0,80798.0,151158.0,27911.0,9265.0,275718.0,27911.0,,
70843714,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,41067.0,Registreret revisor,202950.0,417249.0,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,10301.0,18.0,Virum,2017-01-01,2017-12-31,125829.0,162949.0,173232.0,2018-12-31,2018-01-01,false,2019-06-29,Virum,37120.0,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70843714,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,,Registreret revisor,,,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,,,Virum,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-29,Virum,,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10180384.0,R E V I  -  T E A M
70843714,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,,Registreret revisor,,,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,,,Virum,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-29,Virum,,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70843714,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,,Registreret revisor,,,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,,,Virum,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,2019-06-29,Virum,,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10180384.0,R E V I  -  T E A M
70843714,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,,Registreret revisor,,,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,,,Virum,2017-01-01,2017-12-31,10000.0,,,2018-12-31,2018-01-01,false,2019-06-29,Virum,,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70843714,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzJmLzEzL2U0LzYwMjktNGJlMi1iYjVmLTE2Y2M2ZWFjODBmNw.xhtml,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzL2U4L2Q5LzM5L2FmLzI1ZmUtNGMwZS1hNzg5LWNiMGY1MDVjOWQ0NA.pdf,http://regnskaber.virk.dk/41734807/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzVkL2E0L2ExLzI4ODQtNDY1Yi1iOWU4LTRiODBlMDdhMWNhOA.xml,true,Danmark,DK,Virum,2830.0,48.0,Hybenvej,Virum,2830.0,30.0,Krogvej,2830 Virum,Hybenvej 48,Til den daglige ledelse i M.T. Press ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-29,2019-06-29,,Registreret revisor,,,70843714.0,mne7607,1000031412.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Judith Schack Rasmussen,Stig Baunsgaard Christensen,Stig Baunsgaard Christensen,M. T. PRESS ApS,judith schack rasmussen,,,Virum,2017-01-01,2017-12-31,115829.0,,,2018-12-31,2018-01-01,false,2019-06-29,Virum,,48317950.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27630636,indberetninger-20180424,2.592478,70843714.0,AWuimtcpIXJRhhXBLjAu,2019-06-29T09:40:39.396Z,2019-06-29T09:39:43.972Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-28-XT,2019-06-29T09:39:44.466Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
