entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
33265972,2011-07-01,2012-06-30,ID_11,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,-2215974.0,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33265972,2011-07-01,2012-06-30,ID_13,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,-2215974.0,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33265972,2011-07-01,2012-06-30,ID_9,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,-2215974.0,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,-1750000.0,-1950282.0,416179.0,850615.0,-106154.0,-2955821.0,-3700282.0,-2366461.0,739847.0,,,,,,,,,,,,,,,,,,,,,,,,
33265972,2012-06-30,2012-06-30,ID_15,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,27130579.0,404544.0,-125000.0,748757.0,-6265672.0,26381822.0,-27130579.0,-18926132.0,-454728.0,0.0,26381822.0,-454728.0,26381822.0,-1938775.0,-1938775.0,-6140672.0,-15687252.0,-18471404.0,0.0,-2543065.0,344213.0,139605.0,,
33265972,2012-07-01,2013-06-30,ID_0,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33265972,2012-07-01,2013-06-30,ID_1,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Mikkelsen,DirektÃ¸r
33265972,2012-07-01,2013-06-30,ID_10,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,-1371724.0,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33265972,2012-07-01,2013-06-30,ID_12,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,-1371724.0,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33265972,2012-07-01,2013-06-30,ID_16,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33265972,2012-07-01,2013-06-30,ID_17,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8vcGRmcy8zMzI2NTk3MjtBcFM0ODM2MDU7MjAxMjA3MDE7MjAxMzA2MzA7UjtS.pdf,http://regnskaber.virk.dk/27956233/Y3ZyLmRrOi8veGJybHMvWC1ENTJBNDdGNC0yMDEzMTIwNV8xNTIwMjRfODI3.xml,"Charlottenlund, 2920",Holgersvej 7,"2920, Charlottenlund",Holgersvej 7,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2010-11-15,2013-11-30,info@karlinda.dk,39902092.0,33265972.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-07-2012 - 30-06-2013 for Ejendomsselskabet Nygade 29 ApS.,Ãrsrapport,Peter Mikkelsen,Ejendomsselskabet Nygade 29 ApS,Peter Mikkelsen,,"Gentofte, 157",2013-06-30,2012-07-01,39900092.0,urn:ofk:oid:13871896,indberetninger-20180424,2.5124211,33265972.0,,2018-04-01T22:54:36.190Z,2013-12-05T23:00:00.000Z,regnskab,0.0,,2013-06-30,2012-07-01,13-307.869,2013-12-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
