entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfAuditor,EmailOfReportingEntity,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationOfApprovedAnnualReport,ManagementsStatementAboutManagementsReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard
33971176,2017-07-01,2017-07-01,c704,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2017-07-01,2017-07-01,c725,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,-2709286.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2017-07-01,2018-06-30,c120,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,3793134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2017-07-01,2018-06-30,c3,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,3793134.0,10.0,1140902.0,7897991.0,12947816.0,36454.0,180285.0,347658.0,180285.0,625478.0,4076296.0,3908923.0,283162.0,7236059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2017-07-01,2018-06-30,c726,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,3793134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2018-06-30,2018-06-30,c4,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,1584848.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,,,,,,,,,,,,,,,23411566.0,3909039.0,501000.0,16125516.0,326357.0,7286050.0,4281114.0,23411566.0,21826718.0,4281114.0,7286050.0,3858116.0,243491.0,7286050.0,1083848.0,21826718.0,14818271.0,7935363.0,32312.0,3047094.0,103237.0,7333203.0,,,,,,,,,,
33971176,2018-06-30,2018-06-30,c706,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2018-06-30,2018-06-30,c727,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,1083848.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2018-07-01,2018-07-01,c157,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18056287.0,25342337.0,,,,,,,,
33971176,2018-07-01,2018-07-01,c177,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2EyLzBhL2I2LzJkNjktNDM3Yi04YmVmLTZmNDJhMGEyZWEzYw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzI0L2I2LzM0L2NiLzkyNzctNDY4NC05MTYwLWMzY2E4Yzc1NmVmOA.xml,4035686.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,1.0,"Islands Brygge 39,","2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2019-08-30,2019-08-30,2011-10-15,2019-08-30,3725893.0,Statsautoriseret revisor,1921396.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2017-07-01,2018-06-30,0.0,KÃ¸benhavns Kommune,2019-06-30,2018-07-01,1152145.0,2019-08-30,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:27817079,indberetninger-20180424,2.5124266,33971176.0,AW0lsqb3IXJRhhXBNlXC,2019-09-12T13:38:57.580Z,2019-09-12T13:38:47.643Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CU-10-FH,2019-09-12T13:38:47.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
