entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfAuditor,EmailOfReportingEntity,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,InvestmentInPropertyPlantAndEquipment,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ResultsFromNetFinancials,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,GrossResult,NameAndSurnameOfMemberOfSupervisoryBoard
33971176,2015-07-01,2015-07-01,c720,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2015-07-01,2015-07-01,c741,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,-10225245.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2015-07-01,2016-06-30,c123,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,-4769731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2015-07-01,2016-06-30,c3,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,-4769731.0,10.0,6422831.0,9844564.0,11466057.0,4639000.0,623817.0,-31607.0,0.0,521719.0,-4769731.0,-4801338.0,32000.0,0.0,8699028.0,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2015-07-01,2016-06-30,c742,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,-4769731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2016-06-30,2016-06-30,c4,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,-14493976.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,,,,,,,,,,,,,,,,17659298.0,1711982.0,501000.0,10278080.0,294678.0,7381218.0,2834460.0,17659298.0,32153274.0,2834460.0,7381218.0,3383497.0,238127.0,7381218.0,-14994976.0,32153274.0,28557661.0,5731638.0,0.0,212116.0,5198833.0,,,,
33971176,2016-06-30,2016-06-30,c722,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2016-06-30,2016-06-30,c743,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,-14994976.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2016-07-01,2016-07-01,c160,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12997843.0,20379061.0,,
33971176,2016-07-01,2016-07-01,c181,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2RhLzE4LzE1L2VmMjctNDYwZi1hMTc5LTE0NmY2NGQwMjQ2Mw.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzAwL2I2L2NhLzEwLzYxOWEtNGYzZC1hMzNiLTJkYzFhMGFlMDY4Zg.xml,5677780.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2017-07-20,2017-07-20,2011-10-15,2017-07-31,5624947.0,Statsautoriseret revisor,3753907.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2015-07-01,2016-06-30,KÃ¸benhavns Kommune,2017-06-30,2016-07-01,2433386.0,2017-07-20,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:24425311,indberetninger-20180424,2.5118406,33971176.0,,2018-03-27T13:28:35.964Z,2017-08-21T09:24:46.197Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-88-MK,2017-08-21T09:24:46.378Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
