entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,EmailOfAuditor,EmailOfReportingEntity,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard
33971176,2016-07-01,2016-07-01,c704,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2016-07-01,2016-07-01,c725,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,-14994976.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2016-07-01,2017-06-30,c120,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,12285690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,12285690.0,10.0,2694639.0,9139037.0,27187639.0,608743.0,594394.0,290053.0,453913.0,15049622.0,15353963.0,2763932.0,8076381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2016-07-01,2017-06-30,c726,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,12285690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,-2208286.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,,,,,,,,,,,,,,16079908.0,1412455.0,501000.0,9966378.0,238655.0,6113530.0,3122860.0,16079908.0,18288194.0,3122860.0,6113530.0,2938709.0,244827.0,6113530.0,-2709286.0,18288194.0,12341991.0,5431063.0,2625.0,2763932.0,243562.0,4944956.0,,,,,,,,,,,,
33971176,2017-06-30,2017-06-30,c706,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2017-06-30,2017-06-30,c727,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,-2709286.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33971176,2017-07-01,2017-07-01,c157,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16189404.0,22302934.0,,,,,,,,,,
33971176,2017-07-01,2017-07-01,c177,,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzLzFkL2QyLzMwLzk5L2Y2Y2MtNDcyOS05YWQzLWFjMTc1NDMxYWFjMg.pdf,http://regnskaber.virk.dk/67117933/ZG9rdW1lbnRsYWdlcjovLzAzL2I1Lzg0LzFhLzdkLzE4MjgtNDc1MS05ZTQ1LWU1YWE3YTMyNTg5YQ.xml,5826098.0,Danmark,Glostrup,2600.0,56.0,Hovedvejen,Glostrup,2600.0,112.0,Hovedvejen,KÃ¸benhavn S,2300.0,43.0,Islands Brygge,"2600, Glostrup","Hovedvejen, 56",aktionÃ¦ren,Regnskabsklasse B,2018-09-25,2018-09-25,2011-10-15,2018-09-25,3626682.0,Statsautoriseret revisor,2786695.0,pkf@pkf.dk,info@arthrex.dk,501000.0,www.arthrex.com,14119299.0,33971176.0,14119299.0,mne29389,Ãrsrapport,Kasper Vindelev,Stefan Krupp,Timothy Francis Egan,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",Nordea Bank,Arthrex Danmark A/S,"PKF Munkebo Vindelev, Statsautoriseret Revisionsaktieselskab",KÃ¸benhavn S,2016-07-01,2017-06-30,KÃ¸benhavns Kommune,2018-06-30,2017-07-01,1759799.0,2018-09-25,Glostrup,43 96 06 56,+45 32 31 50 30,RevisionspÃ¥tegning,urn:ofk:oid:26149373,indberetninger-20180424,2.5122845000000003,33971176.0,AWYa2lgf5OzuYdPkEw0k,2018-09-27T11:47:14.494Z,2018-09-27T11:46:44.573Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-33-GA,2018-09-27T11:46:44.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
