entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,NameAndSurnameOfMemberOfExecutiveBoard
36480505,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,2544.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,-160763.0,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,12487.0,Randers,2016-01-01,2016-12-31,-175794.0,-173250.0,-160763.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,2544.0,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,,,,,,,,,,,,,,,,,,,
36480505,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2016-01-01,2016-12-31,-175794.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,,,,,,,,,,,,,,,,,,,
36480505,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,282205.0,10870.0,50000.0,0.0,0.0,-125214.0,223771.0,282205.0,407419.0,223771.0,3670.0,47564.0,-184814.0,9600.0,353252.0,407419.0,21969.0,47564.0,28528.0,0.0,,,,
36480505,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,50000.0,,,,,,,,,,,,,,,,,,
36480505,2017-01-01,2017-01-01,c229,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,9600.0,,,,,,,,,,,,,,,,,,
36480505,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,-184814.0,,,,,,,,,,,,,,,,,,
36480505,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,-29794.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,55186.0,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,27842.0,Randers,2016-01-01,2016-12-31,57138.0,27344.0,55186.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,-29794.0,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,,
36480505,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2016-01-01,2016-12-31,57138.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,,,,,,,,,,,,,,,,,,,
36480505,2017-01-01,2017-12-31,c230,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,,,,,,,,,,,,,,,,,,-9600.0,
36480505,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2Q1LzFiL2JiL2RhNTktNDcyYy1hMjMwLTk4MjgxYzk5NzM3OQ.pdf,http://regnskaber.virk.dk/50508463/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzdiL2YwLzIwL2Q0M2ItNGE1Mi1iMDliLTY3OTNmYjM5N2ZiOQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Randers SÃ,8960.0,1.0,Tronholmen,8920 Randers NV,Hjulmagervej 37,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejerne i Swimrunshop.com ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-03-01,2014-12-22,2018-03-01,Statsautoriseret revisor,,20222670.0,36480505.0,20222670.0,mne27742,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Swimrunshop.com ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Maj-Britt Hougaard Klok,Sparekassen Kronjylland,Swimrunshop.com ApS,BDO Statsautoriseret revisionsaktieselskab,,Randers,2016-01-01,2016-12-31,57138.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Randers,2017-12-31,2017-01-01,true,2018-03-01,Randers,,urn:ofk:oid:25134837,indberetninger-20180424,2.5124211,36480505.0,,2018-04-04T03:21:17.489Z,2018-03-05T21:01:42.829Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-08-RT,2018-03-05T21:01:42.964Z,,,,,,,,,,,,,,,,,,,,,,,9600.0,
