entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
30581393,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,-700.0,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,-526.0,-700.0,-700.0,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,-174.0,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,,,,,,,,,,
30581393,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,-526.0,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,,,,,,,,,,
30581393,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,253268.0,652.0,126000.0,253268.0,127666.0,253268.0,125602.0,125602.0,252444.0,1666.0,125602.0,252616.0,172.0,
30581393,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,126000.0,,,,,,,,,
30581393,2015-01-01,2015-01-01,c11,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,1666.0,,,,,,,,,
30581393,2015-01-01,2015-01-01,c12,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,127666.0,,,,,,,,,
30581393,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,-450.0,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,-344.0,-450.0,-450.0,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,-106.0,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,,,,,,,,,,
30581393,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,,,,,,,,,,
30581393,2015-01-01,2015-12-31,c13,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,,,,,,,,,,
30581393,2015-01-01,2015-12-31,c14,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2M4L2NmL2MyLzk4LzkzMjYtNDg1OS1iZjcyLWU0NDI0MjE1MmIzMQ.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzI0LzJiLzQ0L2JlLzk2NDUtNGE5NS1iYmI2LTUxNmY4ZjU2Njg0ZA.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzViLzFkL2JiLzY2OTMtNDBmNS04MTdkLTA5ZTI0MmRjYWExYw.xml,true,Aarhus N,8200.0,90.0,Jens Baggesens Vej,8200 Aarhus N,Jens Baggesens Vej 90 N,Regnskabsklasse B,2016-05-11,2016-05-12,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Spektrum Ejendomme A/S,Aarhus,2014-01-01,2014-12-31,-344.0,,,2015-12-31,2015-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revisionen for opfyldt,,false,false,Ingen bistand,urn:ofk:oid:22356670,indberetninger-20180424,2.5955422,30581393.0,,2018-03-28T19:27:15.875Z,2016-05-13T06:48:39.910Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AV-67-LT,2016-05-13T06:48:40.050Z,,,,,,,,,,,,,,
