entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,DividendPaid,NameAndSurnameOfMemberOfSupervisoryBoard
30581393,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,-450.0,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,-344.0,-450.0,-450.0,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,-106.0,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,,,,,,,,,,,
30581393,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,-344.0,,,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,,,,,,,,,,,
30581393,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,252924.0,202.0,126000.0,252924.0,127322.0,252924.0,125602.0,125602.0,252444.0,1322.0,125602.0,252722.0,278.0,,
30581393,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,126000.0,,,,,,,,,,
30581393,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,1322.0,,,,,,,,,,
30581393,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,127322.0,,,,,,,,,,
30581393,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,0.0,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,0.0,0.0,0.0,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,0.0,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,,,,,,,,,,0.0,
30581393,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,,,,,,,,,,,
30581393,2016-01-01,2016-12-31,c13,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,,,,,,,,,,0.0,
30581393,2016-01-01,2016-12-31,c14,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2Y1LzM0LzJmLzgzZTgtNGFiMS05MzMxLTQxZmE3OTE0YWZkMA.xhtml,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2VmLzk0LzUyLzU1NjEtNGNjNi1iMmY1LTY1OTRhYjE5YTkyYQ.pdf,http://regnskaber.virk.dk/39318503/ZG9rdW1lbnRsYWdlcjovLzAzLzc4L2NhLzAwLzU5L2YxNTYtNGQzZC05MDJjLTUyZDBhOGMxNDdmMg.xml,true,Aarhus V,8210.0,1.0,Bautavej,8210 Aarhus V,Bautavej 1A,Regnskabsklasse B,2017-05-29,,30581393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Mehlsen,Michael Graff Nielsen,ApS KOMPL. FYN,Jan Mehlsen,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,Bestyrelsen og direktionen anser fortsat betingelserne for at undlade revision for opfyldt.,,false,false,Ingen bistand,urn:ofk:oid:23960742,indberetninger-20180424,2.5955543999999997,30581393.0,,2018-03-28T09:49:34.536Z,2017-05-29T06:28:48.464Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-55-VV,2017-05-29T06:28:48.655Z,,,,,,,,,,,,,,0.0,
