entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
33641214,2016-05-01,2017-04-30,c109,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,103000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2016-05-01,2017-04-30,c123,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,-12000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2016-05-01,2017-04-30,c3,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,91000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,-21000.0,2000.0,122000.0,2000.0,99000.0,-21000.0,8000.0,,,,,,,,,,,,,,,
33641214,2017-04-30,2017-04-30,c4,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,,,,,,,,2005000.0,49000.0,80000.0,2005000.0,1993000.0,2005000.0,12000.0,1930000.0,12000.0,103000.0,1810000.0,1930000.0,12000.0,26000.0,26000.0
33641214,2017-05-01,2018-04-30,c1,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,12054.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,-25057.0,64997.0,105496.0,64997.0,15442.0,-25057.0,3388.0,,,,,,,,,,,,,,,
33641214,2017-05-01,2018-04-30,c108,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,200000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2017-05-01,2018-04-30,c122,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,-187946.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2017-05-01,2018-04-30,c71,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2017-05-01,2018-04-30,c88,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2018-04-30,2018-04-30,c6,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzJkL2YzL2RhLzQ5L2MxMzMtNGM3ZS04YmJmLTViMjBhYzBjMjIzMw.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzLzYxLzRjL2ZhL2E5LzllNTctNGM4Ny1hN2VlLWE2YTg0ZjIxMjJiNg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-09-10,2018-09-10,2018-09-18,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,mne34468,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017/18 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Havgaard Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2016-05-01,2017-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-04-30,2017-05-01,2018-09-10,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26123274,indberetninger-20180424,2.5117037,33641214.0,AWXwvfuH5OzuYdPkEsSn,2018-09-19T07:32:10.015Z,2018-09-19T07:31:43.940Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AX-36-UC,2018-09-19T07:31:44.239Z,,,,,,,,1914637.0,46084.0,80000.0,1914637.0,1902671.0,1914637.0,11966.0,1846835.0,11966.0,200000.0,1622671.0,1846835.0,11966.0,21718.0,21718.0
