entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables
33641214,2015-05-01,2016-04-30,c109,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,101000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2015-05-01,2016-04-30,c123,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,-166000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2015-05-01,2016-04-30,c3,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,-65000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,-24000.0,158000.0,117000.0,-65000.0,-24000.0,0.0,,,,,,,,,,,,,,,,
33641214,2016-04-30,2016-04-30,c4,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,,,,,,,2050000.0,106000.0,80000.0,2050000.0,2004000.0,2050000.0,46000.0,1944000.0,13000.0,101000.0,1823000.0,1944000.0,46000.0,0.0,33000.0,0.0
33641214,2016-05-01,2017-04-30,c1,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,90603.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,-21449.0,1916.0,121712.0,98347.0,-21449.0,7744.0,,,,,,,,,,,,,,,,
33641214,2016-05-01,2017-04-30,c108,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2016-05-01,2017-04-30,c122,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,-12797.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2016-05-01,2017-04-30,c71,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2016-05-01,2017-04-30,c88,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,,,,,,,,,,,,,,,,,,,,,,
33641214,2017-04-30,2017-04-30,c6,,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4L2Q3LzIyL2Q5LzU0NDQtNDZhMy05YTI3LWE2ODMyZjg1NmI0NA.pdf,http://regnskaber.virk.dk/41214633/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzBhLzhkL2VhL2E5MWUtNDFhNC05YTEyLTIyM2RkZjhkODJhYg.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,28.0,Nordvestvej,"9000, Aalborg","Hasseris Bymidte, 6",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-09-20,2017-09-20,2017-09-26,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aalborg@redmark.dk,29442789.0,33641214.0,29442789.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for Holdingselskabet Bruno Larsen af 26. april 2011 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Jesper Kongsted,Bruno Larsen,Bruno Larsen,"Redmark, Statsautoriseret Revisionspartnerselskab",Spar Nord Bank A/S,Holdingselskabet Bruno Larsen af 26. april 2011 ApS,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2015-05-01,2016-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-04-30,2016-05-01,2017-09-20,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24535220,indberetninger-20180424,2.5117235,33641214.0,,2018-03-27T17:11:41.179Z,2017-09-27T09:28:45.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AW-43-KM,2017-09-27T09:28:45.219Z,,,,,,,2005983.0,49654.0,80000.0,2005983.0,1994017.0,2005983.0,11966.0,1930041.0,11966.0,103400.0,1810617.0,1930041.0,11966.0,26288.0,0.0,26288.0
