entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,NumberOfEmployees,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,DepreciationOfPropertyPlantAndEquipment,AdditionsToInvestments,IncreaseDecreaseOfInvestmentsThroughTransfers,RevaluationsOfInvestmentsOfTheYear,TransferRevaluationOfInvestments,NameAndSurnameOfMemberOfSupervisoryBoard
88399412,2015-05-01,2016-04-30,c175,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,69098.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,402617.0,Statsautoriseret revisor,1046542.0,-23547.0,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,-8584873.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,179363.0,2065.0,2065.0,Vejle,43512.0,2015-05-01,2016-04-30,-10303975.0,-10234877.0,-1472706.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,17989.0,69098.0,985041.0,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88399412,2015-05-01,2016-04-30,c185,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,-8584873.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88399412,2015-05-01,2016-04-30,c195,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,-1719102.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88399412,2016-04-30,2016-04-30,c172,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,59562645.0,3434344.0,1378687.0,54767076.0,292538.0,6614202.0,59562645.0,4795569.0,49019300.0,1157402.0,47861898.0,55926040.0,2.0,4673986.0,0.0,6906740.0,13076645.0,40311744.0,4795569.0,202261.0,193261.0,121583.0,9000.0,,,,,,,,,,,,,
88399412,2016-05-01,2016-05-01,c226,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,1378687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88399412,2016-05-01,2016-05-01,c235,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,13076645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88399412,2016-05-01,2016-05-01,c253,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,40311744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88399412,2016-05-01,2016-05-01,c444,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,,,,,,,,,,,,,,,,,,,,,8063534.0,14677736.0,,,,,,,,,,,
88399412,2016-05-01,2016-05-01,c456,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,,,,,,,,,,,,,,,,,,,,,787285.0,1079823.0,,,,,,,,,,,
88399412,2016-05-01,2016-05-01,c564,,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzL2I3L2UzLzQwL2U3LzJlNWYtNDFiMC1iNmQ4LTViM2E2NzQ0MDFhOA.pdf,http://regnskaber.virk.dk/21499388/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2NlL2JjL2JmLzEzOTYtNDFjYS1hM2U3LWNhZDVjMGZiNDc0Mw.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,5B,Damhaven,7182 Bredsten,Vingsted Skovvej 15,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejeren i LJ Invest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-04,2017-09-26,,Statsautoriseret revisor,,,20222670.0,88399412.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2016 - 30. april 2017 for LJ Invest A/S.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Klaus Langvad,Klaus Langvad Jensen,Codex Advokater,LJ Invest A/S,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-05-01,2016-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2017-04-30,2016-05-01,true,2017-09-04,Vejle,,,,urn:ofk:oid:24557419,indberetninger-20180424,2.5118406,88399412.0,,2018-03-27T10:22:35.805Z,2017-10-03T11:01:50.384Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-81-BF,2017-10-03T11:01:50.648Z,,,,,,,,,,,,,,,,,,,,,,,,,,13016547.0,34845351.0,,,,,,,,,
