entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31888840,2015-06-01,2016-05-31,c3,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,41312.0,-68506.0,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,465263.0,387375.0,Aarhus,2015-06-01,2016-05-31,-149246.0,-187706.0,-109818.0,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,-38460.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,,,,,,,,,,,,,,,,,,,,,,,,,
31888840,2015-06-01,2016-05-31,c5,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,,,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,,,Aarhus,2015-06-01,2016-05-31,101600.0,,,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,,,,,,,,,,,,,,,,,,,,,,,,,
31888840,2015-06-01,2016-05-31,c7,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,,,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,,,Aarhus,2015-06-01,2016-05-31,-250846.0,,,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,,,,,,,,,,,,,,,,,,,,,,,,,
31888840,2016-05-31,2016-05-31,c9,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,,,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,,,Aarhus,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,7619069.0,404051.0,125000.0,7539069.0,38460.0,0.0,7575901.0,7619069.0,43168.0,80000.0,80000.0,80000.0,6882774.0,7703.0,172402.0,101600.0,7349301.0,6882774.0,43168.0,35465.0,252244.0,41382.0,0.0,,
31888840,2016-06-01,2017-05-31,c0,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,65309.0,-98369.0,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,2301.0,363540.0,Aarhus,2015-06-01,2016-05-31,151393.0,197561.0,-163678.0,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,46168.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,,,,,,,,,,,,,,,,,,,,,,,,,
31888840,2016-06-01,2017-05-31,c1,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,,,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,,,Aarhus,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,,,,,,,,,,,,,,,,,,,,,,,,13790981.0,REVISIONSFIRMA STEEN B HANSEN
31888840,2016-06-01,2017-05-31,c2,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,,,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,,,Aarhus,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,,,,,,,,,,,,,,,,,,,,,,,,,
31888840,2016-06-01,2017-05-31,c4,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,,,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,,,Aarhus,2015-06-01,2016-05-31,103400.0,,,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,,,,,,,,,,,,,,,,,,,,,,,,,
31888840,2016-06-01,2017-05-31,c6,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,,,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,,,Aarhus,2015-06-01,2016-05-31,47993.0,,,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,,,,,,,,,,,,,,,,,,,,,,,,,
31888840,2017-05-31,2017-05-31,c8,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JlL2JmL2RkLzU4YWItNDU5OC04ZjkzLWEwNDhiZmM0MTRkOA.xhtml,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzL2VhL2MwL2M1L2Y1LzU4NDEtNDUxZi1hOWIyLWUyZTQ0NGVjNzZkOA.pdf,http://regnskaber.virk.dk/04888813/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzliLzJmLzI5LzI0Y2QtNDU5ZC1hMjQzLTYyN2I0ZGRjOTY4MA.xml,true,Aarhus C,8000.0,34.0,Frederiksgade,Risskov,8240.0,2.0,Strandhusvej,8000 Aarhus C,Frederiksgade 34,Til den daglige ledelse i SMV Group ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-10-06,2017-10-14,Registreret Revisor,,,31888840.0,1000625740.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steen B. Hansen,SÃ¸ren Morten Vindfeldt,SÃ¸ren Morten Vindfeldt,Danske Bank A/S,SMV GROUP ApS,Revisionsfirma Steen B Hansen,,,Aarhus,2015-06-01,2016-05-31,,,,2017-05-31,2016-06-01,false,false,2017-10-06,Aarhus,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24618776,indberetninger-20180424,2.5955422,31888840.0,,2018-03-27T13:26:51.919Z,2017-10-23T09:18:58.274Z,regnskab,0.0,,2017-05-31,2016-06-01,X17-AZ-74-NN,2017-10-23T09:18:58.656Z,7700424.0,760406.0,125000.0,7620424.0,0.0,4182.0,7625694.0,7700424.0,74730.0,80000.0,80000.0,80000.0,6643315.0,12637.0,138317.0,103400.0,7397294.0,6643315.0,74730.0,62093.0,216703.0,66813.0,7391.0,,
