entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Provisions,ProvisionsForDeferredTax,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,OtherReserves,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,NameAndSurnameOfMemberOfExecutiveBoard
29850909,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,0.0,0.0,56661.0,111419.0,29850909.0,0.0,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,1395.0,1196.0,Hellerup,2017-01-01,2017-12-31,86992.0,111220.0,111419.0,0.0,0.0,2018-12-31,2018-01-01,168080.0,false,24228.0,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,,,,,,,,,,,,
29850909,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,,,,29850909.0,,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,,,Hellerup,2017-01-01,2017-12-31,90000.0,,,0.0,0.0,2018-12-31,2018-01-01,,false,,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,,,,,,,,,,,,
29850909,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,,,,29850909.0,,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,,,Hellerup,2017-01-01,2017-12-31,-3008.0,,,0.0,0.0,2018-12-31,2018-01-01,,false,,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,,,,,,,,,,,,
29850909,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,,,,29850909.0,,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,,,Hellerup,2017-01-01,2017-12-31,,,,0.0,0.0,2018-12-31,2018-01-01,,false,,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,242893.0,193559.0,125000.0,242893.0,220664.0,242893.0,8671.0,49334.0,90000.0,-3008.0,49334.0,
29850909,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,0.0,0.0,57424.0,102376.0,29850909.0,0.0,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,4954.0,1075.0,Hellerup,2017-01-01,2017-12-31,76828.0,98497.0,102376.0,0.0,0.0,2018-12-31,2018-01-01,159800.0,false,21669.0,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,,,,,,,,,,,,
29850909,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,,,,29850909.0,,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,,,Hellerup,2017-01-01,2017-12-31,,,,0.0,0.0,2018-12-31,2018-01-01,,false,,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,,,,,,,,,,,,Zohar Gev
29850909,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,,,,29850909.0,,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,,,Hellerup,2017-01-01,2017-12-31,,,,0.0,0.0,2018-12-31,2018-01-01,,false,,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,,,,,,,,,,,,Louise Benedikte JÃ¸rring Gev
29850909,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,,,,29850909.0,,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,,,Hellerup,2017-01-01,2017-12-31,50000.0,,,0.0,0.0,2018-12-31,2018-01-01,,false,,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,,,,,,,,,,,,
29850909,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,,,,29850909.0,,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,,,Hellerup,2017-01-01,2017-12-31,26828.0,,,0.0,0.0,2018-12-31,2018-01-01,,false,,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,,,,,,,,,,,,
29850909,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U1LzQ4L2YwL2JhZTMtNGRiYi04N2YyLWUzMDllM2NhZGE0ZA.xhtml,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2M0L2JmLzBmLzcyODItNDY4Ny05MTliLTY0YzcwZDgzNzRhMg.pdf,http://regnskaber.virk.dk/90905892/ZG9rdW1lbnRsYWdlcjovLzAzL2JjLzQ1LzgxLzY0L2IzN2ItNDNmZS04YzVmLTlkNzk1NjU2ZGZiNg.xml,true,Hellerup,2900.0,18.0,Ehlersvej,2900.0,EHLERSVEJ 18B,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-29,2019-05-29,,,,,29850909.0,,Ãrsrapport,Louise Gev,Z-LINE ApS,Louise Gev,,,Hellerup,2017-01-01,2017-12-31,,,,0.0,0.0,2018-12-31,2018-01-01,,false,,39628319.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27306961,indberetninger-20180424,2.595548,29850909.0,AWsFbJexRYGX6_YTIMjp,2019-05-29T21:08:56.162Z,2019-05-29T21:08:50.068Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BJ-51-CJ,2019-05-29T21:08:50.355Z,247492.0,202591.0,125000.0,247492.0,247492.0,247492.0,45664.0,44901.0,50000.0,26828.0,44901.0,
