entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
12938837,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,504000.0,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938837,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,6237502.0,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938837,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,3492241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938837,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,3492241.0,3860000.0,1030868.0,158588.0,413536.0,254948.0,4477332.0,4890868.0,985091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938837,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,3492241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938837,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,10233743.0,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,,,,,,,,,,30051249.0,33332.0,504000.0,191249.0,29860000.0,30051249.0,14893873.0,10615705.0,10615705.0,29860000.0,300062.0,27354.0,29860000.0,4923633.0,4923633.0,9729743.0,0.0,4278168.0,536000.0,3210915.0,157917.0,130563.0,126764.0,0.0,104427.0,0.0,,
12938837,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,504000.0,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938837,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,9729743.0,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12938837,2018-01-01,2018-01-01,c151,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19894727.0,9965273.0
12938837,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2U4L2Y5L2IzLzI0N2MtNDhhMC04YTk2LTIyMDdiNmJmMDE3ZQ.pdf,http://regnskaber.virk.dk/73883921/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzYwLzJmL2ExLzVkNDctNGVkMC1iN2M0LWM2NDhhMGFhMWU5Zg.xml,Danmark,KÃ¸benhavn K,1264.0,68.0,Store Kongensgade,Silkeborg,8600.0,15 A,TvÃ¦rgade,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-06,2019-05-06,1989-04-01,2019-05-08,statsautoriseret revisor,ck@ck.dk,504000.0,15915641.0,12938837.0,15915641.0,mne26748,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Skelmosevej 10 ApS.,Ãrsrapport,0.0,550000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",John Mikkelsen,Ulrik Thalbitzer-Foldskov,Ulrik Thalbitzer-Foldskov,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Skelmosevej 10 ApS,"Christensen KjÃ¦rulff, Statsautoriseret Revisionsaktieselskab",Silkeborg,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,2019-05-06,KÃ¸benhavn,+45 33 30 15 15,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:27108251,indberetninger-20180424,2.5118406,12938837.0,AWqcECKkRYGX6_YTHiOz,2019-05-09T10:08:27.288Z,2019-05-09T10:07:43.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-83-UG,2019-05-09T10:07:43.840Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
