entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,WagesAndSalaries,NominalValueOfIssuedShares,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfAnyUnusualMatters,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,ExplanationOfOtherMethodsOfRecognitionAndMeasurementBasisForAssetsInPreviousPeriod,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RetrospectiveInformationOnContributedCapital,SignatureOfAuditorsPlace,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard,NumberOfIssuedShares
32891802,2017-01-01,2017-01-01,c309,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,10775000.0,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-01-01,c354,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,-21500247.0,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,908098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-12-31,c355,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,908098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-01-01,2017-12-31,c4,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,908098.0,1.0,109599.0,-366826.0,297983.0,512258.0,4884.0,35.0,302867.0,512293.0,-266999.0,-476425.0,10654.0,-1175097.0,98945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c1294,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c1296,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,,,,,,,,,,,,,,,,9775000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2017-12-31,2017-12-31,c5,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,-9817149.0,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,,,,,,,,,,,,,,,,,11384623.0,283209.0,10775000.0,11384623.0,11384623.0,20537205.0,664567.0,506897.0,59248.0,664567.0,-20592149.0,20537205.0,20006738.0,11101414.0,9846482.0,1175097.0,23570.0,20587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2018-01-01,2018-01-01,c312,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,10775000.0,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2018-01-01,2018-01-01,c351,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzM0L2Q3LzM0L2VhOWYtNDlmMC05ZjU1LWEwMjY5NzIwNDNkZA.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzljLzU0LzYzLzNiNzItNDRkNC1hYjk5LTA5NTM1MTkwMGE1Mg.xml,true,8100.0,25.0,5210.0,47.0,2019-05-20,2019-05-20,2010-05-06,2019-05-20,-20592149.0,30700228.0,32891802.0,30700228.0,2017-01-01,2017-12-31,2018-12-31,2018-01-01,true,2019-05-20,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27227427,indberetninger-20180424,2.5124211,32891802.0,AWrpuz_sRYGX6_YTH_eL,2019-05-24T12:06:22.316Z,2019-05-24T12:05:22.903Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-68-RF,2019-05-24T12:05:23.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
