entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AmortisationOfIntangibleAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,EmployeeExpensesTransferredToAssets,ImpairmentLossesOfIntangibleAssets,ImpairmentLossesOfPropertyPlantAndEquipment,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,RefundInJointAssessment,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,NominalValueOfIssuedShares,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsOfWorkInProgress,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DisposalsOfPropertyPlantAndEquipment,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard,IncreaseOfCapital,NumberOfIssuedShares
32891802,2014-01-01,2014-01-01,c309,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,10775000.0,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2014-01-01,2014-01-01,c354,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,-11678195.0,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2014-01-01,2014-12-31,c195,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,-10998898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2014-01-01,2014-12-31,c355,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,-10998898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2014-01-01,2014-12-31,c4,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,-10998898.0,121688.0,311384.0,8343.0,12010835.0,2921502.0,173009.0,8344.0,269046.0,238962.0,0.0,2948.0,131650.0,241910.0,131650.0,818083.0,-15518781.0,4519883.0,251214.0,-4519883.0,13863040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2014-12-31,2014-12-31,c1294,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2014-12-31,2014-12-31,c5,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,-11902093.0,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,,,,,,,,,,,,,,,,,,,,,,,0.0,12982680.0,1503717.0,3123676.0,10775000.0,12982680.0,394359.0,0.0,0.0,158380.0,12982680.0,16073848.0,158380.0,0.0,8810925.0,1423573.0,111131.0,0.0,0.0,8810925.0,-22677093.0,16073848.0,12614647.0,247087.0,11320583.0,4520203.0,1788541.0,3171214.0,,,,,,,,,
32891802,2015-01-01,2015-01-01,c136,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11009772.0,11009772.0,,,,,,,
32891802,2015-01-01,2015-01-01,c231,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1743816.0,1743816.0,,,,,
32891802,2015-01-01,2015-01-01,c235,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1588735.0,1588735.0,,,,,
32891802,2015-01-01,2015-01-01,c312,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzUyLzRmLzlhLzdlL2JkMWUtNDYyMC1iODFkLWVhYWFiY2UwNzNiNg.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2E0L2ViL2VlLzBmYTEtNDY0Ni1hMDdiLWNiMmM2OTdhMzlmNg.xml,Aarhus C,8100.0,25.0,VÃ¦rkmestergade,Ryslinge,5856.0,22.0,Hestehavevej,"Postboks 330, 8100 Aarhus C",VÃ¦rkmestergade 25,Regnskabsklasse B,2016-06-20,2016-06-20,2010-05-06,2016-06-20,statsaut. revisor,10775000.0,32891802.0,30700228.0,Ãrsrapport,Henrik Andersen,Lennart Roger Gustafsson,Lennart Roger Gustafsson,Nordea,Hunter Douglas Architectural Projects Scandinavia ApS,Ernst & Young Godkendt Revisionspartnerselskab,"Ryslinge, den",Faaborg-Midtfyn,2015-12-31,2015-01-01,2016-06-20,"Aarhus, den",formand,RevisionspÃ¥tegning,urn:ofk:oid:22741804,indberetninger-20180424,2.5118449000000003,32891802.0,,2018-03-29T12:09:39.570Z,2016-06-20T14:04:50.755Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-03-EL,2016-06-20T14:04:51.109Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
