entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,EmployeeExpensesTransferredToAssets,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherAdjustmentsOfFinanceExpenses,OtherAdjustmentsOfFinanceIncome,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpense,WagesAndSalaries,NominalValueOfIssuedShares,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,Provisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddressOfReportingEntityDistrictName,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfExpectedDevelopment,DescriptionOfMethodsOfDividends,DescriptionOfMethodsOfLeases,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEmployeeBenefitExpense,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfReceivables,DescriptionOfQualificationsOfAuditedFinancialStatements,DescriptionOfSignificantEventsOccurringAfterEndOfReportingPeriod,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,IdentificationOfApprovedAnnualReport,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,AddressOfAuditorDistrictName,AddressOfAuditorStreetName,DescriptionOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,IncreaseOfCapital,NameAndSurnameOfMemberOfExecutiveBoard,NumberOfIssuedShares
32891802,2015-01-01,2015-01-01,c309,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,10775000.0,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2015-01-01,2015-01-01,c354,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,-22677093.0,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,602921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2015-01-01,2015-12-31,c355,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,602921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2015-01-01,2015-12-31,c4,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,602921.0,8.0,155538.0,1452360.0,-2337028.0,257658.0,164989.0,22052.0,77449.0,279710.0,242438.0,332108.0,-2529838.0,-2492566.0,117952.0,-3132759.0,1157838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2015-12-31,2015-12-31,c1294,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,,,,,,,,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2015-12-31,2015-12-31,c5,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,-11299172.0,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,,,,,,,,,,,,,,,,,,,0.0,9428742.0,337749.0,653492.0,10775000.0,9428742.0,9110.0,0.0,9428742.0,18264585.0,0.0,2463329.0,406048.0,2717.0,2463329.0,-22074172.0,18264585.0,17584489.0,9090993.0,4644827.0,3132759.0,274048.0,648088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2016-01-01,2016-01-01,c136,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11009772.0,11009772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2016-01-01,2016-01-01,c312,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,10775000.0,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32891802,2016-01-01,2016-01-01,c351,,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzQxL2M2LzIxLzBmYzMtNGVmMi1hNjhiLTU2ZDVhZDE4MjU2Nw.pdf,http://regnskaber.virk.dk/20819823/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2M2LzExLzBmLzU3MjItNDI3MC05MjM2LTk5Y2MxMTgyMzMyNQ.xml,true,8100.0,25.0,5210.0,47.0,2017-06-21,2017-06-21,2010-05-06,2017-06-21,-22074172.0,30700228.0,32891802.0,30700228.0,2015-01-01,2015-12-31,2016-12-31,2016-01-01,true,2017-06-21,Revisionsp̴tegning,urn:ofk:oid:24296881,indberetninger-20180424,2.5118406,32891802.0,,2018-03-29T18:39:17.383Z,2017-06-27T07:39:12.125Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AP-11-BJ,2017-06-27T07:39:12.367Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
