entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToIntangibleAssets,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,AdditionsToInvestments,DisposalsOfInvestments,NameAndSurnameOfMemberOfSupervisoryBoard
21113786,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,-18413.0,89209.0,49.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",577412.0,2019-01-03,1998-06-29,2019-02-02,606900.0,Statsautoriseret revisor,-300000.0,13054644.0,+45 96 30 00 60,16185725.0,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,548266.0,18661.0,17606.0,17606.0,Aalborg,809965.0,2016-10-01,2017-09-30,1964127.0,2523126.0,2524181.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,157351.0,558999.0,+45 98 10 94 40,Formand,11539062.0,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21113786,2016-10-01,2017-09-30,c177,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,300000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21113786,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,1664127.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21113786,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,17387511.0,1246365.0,500000.0,10922930.0,789656.0,166667.0,166667.0,8381408.0,3759639.0,557728.0,17387511.0,6367625.0,993930.0,783640.0,783640.0,8381408.0,6267620.0,201683.0,792247.0,1825647.0,310327.0,5107023.0,300000.0,96956.0,96956.0,10122930.0,0.0,5583985.0,58169.0,0.0,57.0,913367.0,1492118.0,65636.0,577412.0,2209333.0,1116155.0,,,,,,,,,,,,,,
21113786,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21113786,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,10122930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21113786,2017-10-01,2017-10-01,c257,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21113786,2017-10-01,2017-10-01,c357,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951333.0,1118000.0,,,,,,,,,,,,
21113786,2017-10-01,2017-10-01,c444,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53444.0,3813083.0,,,,,,,,,,
21113786,2017-10-01,2017-10-01,c456,,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q5LzVjLzliL2IxLzAzZjItNDY4OS04MjA3LWI0MDgwODVjYzQxMw.pdf,http://regnskaber.virk.dk/68731112/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JiL2VjLzM4LzYyNzktNDg1OC1hMmE0LWYzY2YwM2QzZmUwOA.xml,true,261390.0,Aalborg,9000.0,51.0,Visionsvej,Aalborg,9000.0,174.0,Hasserisvej,9200 Aalborg SV,Anker Engelunds Vej 10,DK-9000 Aalborg,Visionsvej 51,Til kapitalejerne i LabTech Data A/S,,89209.0,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",,2019-01-03,1998-06-29,2019-02-02,,Statsautoriseret revisor,-300000.0,,+45 96 30 00 60,,https://www.labtech.dk,20222670.0,21113786.0,20222670.0,mne28629,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for LabTech Data A/S.,Ãrsrapport,472575.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",John Damkier,Frank Bisgaard Andersen,Frank Bisgaard Andersen,Advokatfirmaet BÃ¸rge Nielsen,LabTech Data A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2016-10-01,2017-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2018-09-30,2017-10-01,true,2019-01-03,Aalborg,,,+45 98 10 94 40,Formand,,urn:ofk:oid:26646315,indberetninger-20180424,2.5124211,21113786.0,AWi_IWp_et7j816D39_R,2019-02-05T19:28:28.782Z,2019-02-05T19:27:44.037Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-34-PS,2019-02-05T19:27:44.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186887.0,1976544.0,,,,,,,,,,
