entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,DividendPaid
34456429,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",-180.0,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,180.0,KÃ¸benhavn,2016-01-01,2016-12-31,-180.0,-180.0,-180.0,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,,,,,,,,,,,,
34456429,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,,KÃ¸benhavn,2016-01-01,2016-12-31,-180.0,,,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,,,,,,,,,,,,
34456429,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,351647.0,7415.0,88000.0,7415.0,219090.0,351647.0,132557.0,344232.0,344232.0,85676.0,85676.0,344232.0,131090.0,46881.0,46881.0,
34456429,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,88000.0,,,,,,,,,,,
34456429,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,131090.0,,,,,,,,,,,
34456429,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,219090.0,,,,,,,,,,,
34456429,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",0.0,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,,,,,,,,,,,,0.0
34456429,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,,,,,,,,,,,,
34456429,2017-01-01,2017-12-31,c10,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,,KÃ¸benhavn,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,,,,,,,,,,,,0.0
34456429,2017-12-31,2017-12-31,c11,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2IyLzA1L2I4LzI0NjEtNGUyZS1hOTYzLWU5NGU2YjcxOTZlOQ.xhtml,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzcxLzUyL2RhL2Y1YWQtNDVhMi1iZTQ0LWNiNjljZjlmNjFjZQ.pdf,http://regnskaber.virk.dk/92465443/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2QzL2IzLzZhLzM3OWItNDY5Zi04NjgzLTc0YjVjOTA3MTRlZA.xml,true,Lejre,4320.0,4.0,Birkevej,3480 Fredensborg,Fiskedamsvej 3,Regnskabsklasse B,2018-05-30,2018-05-30,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er administrationsselskab i en dansk sambeskatning. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for de eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,34456429.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Selch Larsen,Claus Selch Larsen,DEP-XPLORA HOLDING ApS,SÃ¸ren WÃ¦ber,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,46481009.0,false,false,Ingen bistand,urn:ofk:oid:25618611,indberetninger-20180424,2.5949432999999997,34456429.0,AWOyN9ex0wkEsASktMpn,2018-05-30T18:04:09.182Z,2018-05-30T18:03:11.209Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-70-TH,2018-05-30T18:03:11.458Z,,,,,88000.0,,,,,,,,,,,
