entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherInvestmentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
29515395,2015-10-01,2016-09-30,ID_10,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,-100000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29515395,2015-10-01,2016-09-30,ID_12,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,620.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29515395,2015-10-01,2016-09-30,ID_7,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,-39493.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,223784.0,285299.0,-53563.0,100814.0,111743.0,18881.0,61515.0,58374.0,,,,,,,,,,,,,,,,,,,,,,,,
29515395,2015-10-01,2016-09-30,ID_8,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,138873.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29515395,2016-09-30,2016-09-30,ID_6,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,,,,,,,,,3724870.0,7016.0,125000.0,1727040.0,89135.0,2744966.0,3724870.0,979904.0,1994722.0,1994722.0,1997830.0,3108.0,70289.0,3108.0,100000.0,2519966.0,979904.0,850162.0,43283.0,1720024.0,1589889.0,16170.0,41000.0,
29515395,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,-11665.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,228424.0,293746.0,-122976.0,96660.0,155557.0,1243.0,65322.0,12908.0,,,,,,,,,,,,,,,,,,,,,,,,
29515395,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29515395,2016-10-01,2017-09-30,ID_11,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29515395,2016-10-01,2017-09-30,ID_13,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,111665.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29515395,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ5LzBhLzZhLzg2YjYtNGYxNC1hMDg0LTM0YWU4N2RjODM4MQ.pdf,http://regnskaber.virk.dk/59351592/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzM5LzZmLzJkLzRiNjItNDI0ZC1iYWU2LTYyY2QxMzE0ZDgzNA.xml,true,"7400, Herning",Ãstergade 12,Til kapitalejerne i MBBK Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",2017-12-11,2017-12-11,2006-04-20,2017-12-11,butik@christoffersenguld.dk,31626536.0,29515395.0,31626536.0,mne31411,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for MBBK Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Karsten Nielsen,Kjeld Christoffersen,ANKER HÃST,MBBK Holding ApS,"ANKER HÃST, registreret revisionsaktieselskab",Odense,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Odense, 461",2017-09-30,2016-10-01,false,2017-12-11,Herning,66 16 32 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24847604,indberetninger-20180424,2.5117192000000004,29515395.0,,2018-03-28T04:10:45.916Z,2017-12-15T14:07:16.861Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-BL-05-WZ,2017-12-15T14:07:17.009Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
