entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,ExternalExpenses,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermTradePayables,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,NameAndSurnameOfMemberOfSupervisoryBoard
55814511,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,15093.0,132038.0,55817519.0,-132038.0,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,43521.0,kÃ¸benhavn,2014-01-01,2014-12-31,-103610.0,-103610.0,-147131.0,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,
55814511,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,,,55817519.0,,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,,kÃ¸benhavn,2014-01-01,2014-12-31,95000.0,,,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,
55814511,2014-01-01,2014-12-31,c9,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,,,55817519.0,,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,,kÃ¸benhavn,2014-01-01,2014-12-31,-198610.0,,,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,
55814511,2014-12-31,2014-12-31,c11,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,,,55817519.0,,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,,kÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,778862.0,238955.0,500000.0,238955.0,770862.0,778862.0,8000.0,539907.0,539907.0,539907.0,8000.0,95000.0,175862.0,8000.0,
55814511,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,16236.0,31305.0,55817519.0,-31305.0,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,13403.0,kÃ¸benhavn,2014-01-01,2014-12-31,-46931.0,-46931.0,-47541.0,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,
55814511,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,,,55817519.0,,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,,kÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,
55814511,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,,,55817519.0,,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,,kÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,Peter Toft
55814511,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,,,55817519.0,,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,,kÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,Charlotte Anna Germaine Fournais
55814511,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,,,55817519.0,,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,,kÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,Ingelis Katrine Toft
55814511,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzNlL2RkL2JjL2Y5YTUtNDAzYi1hYjY4LTc1MDg5NDQxYTM5ZQ.xhtml,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzc2LzFhLzIxL2U1YTEtNDBmMC1hOTkyLTM4MDQ5Y2Y1YzEyNQ.pdf,http://regnskaber.virk.dk/11541855/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzA0L2EyLzBhLzZmNjgtNDBiYy04ZDJkLTgyYWNmMzE2ZDA3Yg.xml,true,Frederiksberg C,1920.0,"15, 2 th",Forchhammersvej,2770 Kastrup,"fuglebÃ¦kvej 2C,1",Regnskabsklasse B,2016-02-09,2016-05-27,,,55817519.0,,55814511.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Roager,Peter Christian Toft,Nordea A/S,A/S MÃENS STENMINER,EXACTA GRUPPEN ApS,12793.0,,kÃ¸benhavn,2014-01-01,2014-12-31,95000.0,,,2015-12-31,2015-01-01,false,false,25650.0,55817219.0,false,false,Ingen bistand,urn:ofk:oid:22483281,indberetninger-20180424,2.595549,55814511.0,,2018-03-29T07:15:58.324Z,2016-05-30T09:08:34.983Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-12-MH,2016-05-30T09:08:35.152Z,,,,,,,,,,,,,,,
