entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityCountry,AddressOfReportingEntityCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,ExchangeRateLoss,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherInterestExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfImpairmentLossesAndDepreciation,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCashAndCashEquivalents,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfDeferredIncomeAssets,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfRevenue,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfFinancialStatementsExtendedReview,IdentificationOfApprovedAnnualReport,InformationOnLeasingContracts,ManagementsStatementAboutManagementsReview,RecommendationForApprovalOfAnnualReportByGeneralMeeting,DescriptionOfAuditor,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
36732334,2017-01-01,2017-12-31,c58,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,106400.0,11607.0,290088.0,29695636.0,36732334.0,29695636.0,Ãrsrapport,56749.0,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,147662.0,79306.0,2017-01-01,2017-12-31,28119.0,36026.0,183688.0,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,7907.0,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36732334,2017-01-01,2017-12-31,c73,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,,,,29695636.0,36732334.0,29695636.0,Ãrsrapport,,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,,,2017-01-01,2017-12-31,28119.0,,,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36732334,2017-12-31,2017-12-31,c74,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,,,,29695636.0,36732334.0,29695636.0,Ãrsrapport,,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,,,2017-01-01,2017-12-31,,,,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,4425078.0,62937.0,50000.0,205650.0,7955.0,49705.0,183907.0,4035521.0,4425078.0,4375373.0,708113.0,1659938.0,951825.0,4219428.0,2010123.0,134758.0,4219428.0,-295.0,392164.0,2715435.0,144798.0,130235.0,142713.0,6116.0,31999.0,,,,,,,,,,,,,,,,,,,,,,
36732334,2018-01-01,2018-01-01,c236,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,,,,29695636.0,36732334.0,29695636.0,Ãrsrapport,,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,,,2017-01-01,2017-12-31,,,,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,998789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36732334,2018-01-01,2018-01-01,c245,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,,,,29695636.0,36732334.0,29695636.0,Ãrsrapport,,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,,,2017-01-01,2017-12-31,,,,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,805947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36732334,2018-01-01,2018-12-31,c104,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,,,,29695636.0,36732334.0,29695636.0,Ãrsrapport,,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,,,2017-01-01,2017-12-31,,,,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,Friedrich August Kruse,,,,,,,,,,,,,,,,,,,,,
36732334,2018-01-01,2018-12-31,c105,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,,,,29695636.0,36732334.0,29695636.0,Ãrsrapport,,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,,,2017-01-01,2017-12-31,,,,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,"Friedrich August Kruse, jun.",,,,,,,,,,,,,,,,,,,,,
36732334,2018-01-01,2018-12-31,c11,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,106671.0,9456.0,377382.0,29695636.0,36732334.0,29695636.0,Ãrsrapport,2948.0,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,172002.0,159598.0,2017-01-01,2017-12-31,52914.0,98709.0,270711.0,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,45795.0,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i F.A. Kruse jun. Transport Logistik Rental ApS,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 og resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Af- og nedskrivninger indeholder Ã¥rets af- og nedskrivninger af materielle anlÃ¦gsaktiver.,Likvider omfatter indesteÃ¥ende i pengeinstitutter og kontantbeholdninger.,"PeriodeafgrÃ¦nsningsposter, indregnet under omsÃ¦tningsaktiver, omfatter afholdte omkostninger vedrÃ¸rende efterfÃ¸lgende regnskabsÃ¥r.","Andre eksterne omkostninger omfatter omkostninger til administration, lokaler, tab pÃ¥ debitorer, operationelle leasingomkostninger mv.","Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret. Finansielle poster omfatter renteindtÃ¦gter og -omkostninger, realiserede og urealiserede kursgevinster og -tab vedrÃ¸rende, gÃ¦ld og transaktioner i fremmed valuta, amortisering af realkreditlÃ¥n samt tillÃ¦g og godtgÃ¸relse under acontoskatteordningen mv.",NettoomsÃ¦tningen mÃ¥les til dagsvÃ¦rdien af det aftalte vederlag ekskl. moms og afgifter. Alle former for afgivne rabatter er fratrukket i nettoomsÃ¦tningen.,"Ãrets skat, som bestÃ¥r af Ã¥rets aktuelle selskabsskat og Ã¦ndring i udskudt skat, indregnes i resultatopgÃ¸relsen med den del, der kan henfÃ¸res til Ã¥rets resultat, og direkte i egenkapitalen med den del, der kan henfÃ¸res til posteringer direkte i egenkapitalen.","Vi har udfÃ¸rt vores udvidede gennemgang i overensstemmelse med Erhvervsstyrelsens erklÃ¦ringsstandard for smÃ¥ virksomheder og FSR - danske revisorers standard om udvidet gennemgang af Ã¥rsregnskaber, der udarbejdes efter Ã¥rsregnskabsloven. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i afsnittet âRevisors ansvar for den udvidede gennemgang af Ã¥rsregnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede bevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for F.A. Kruse jun. Transport Logistik Rental ApS.,Alle leasingkontrakter er operationel leasing. Ydelser i forbindelse med operationel leasing og Ã¸vrige lejeaftaler indregnes i resultatopgÃ¸relsen over kontraktens lÃ¸betid. Selskabets samlede forpligtelse vedrÃ¸rende operationelle leasing- og lejeaftaler oplyses under eventualposter mv.,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,,,,,,
36732334,2018-01-01,2018-12-31,c12,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,,,,29695636.0,36732334.0,29695636.0,Ãrsrapport,,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,,,2017-01-01,2017-12-31,,,,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Registreret revisor,mne689,Olaf Krag,Revisionscentret Aabenraa,,
36732334,2018-01-01,2018-12-31,c14,,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzNkLzhmLzIwLzhkNzAtNDFmOC05NjliLTcyYTk4NmU3MzZiZQ.pdf,http://regnskaber.virk.dk/43323763/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzNkLzg4LzVhLzc3OTYtNGQzNy04NDhjLTMxZTY0YWNmZmRkOA.xml,Danmark,DK,Aabenraa,6200.0,6.0,Haderslevvej,Danmark,DK,KrusÃ¥,6340.0,16.0,Strandvej,6200 Aabenraa,Haderslevvej 6,Regnskabsklasse B,2019-04-29,2015-05-05,2019-05-13,,,,29695636.0,36732334.0,29695636.0,Ãrsrapport,,"Friedrich August Kruse, jun.",F.A. Kruse jun. Transport Logistik Rental ApS,Revisionscentret Aabenraa,,,2017-01-01,2017-12-31,,,,Aabenraa Kommune,2018-12-31,2018-01-01,2019-04-29,Aabenraa,,73709393.0,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27155395,indberetninger-20180424,2.5097342,36732334.0,AWq_-Hx6RYGX6_YTHvK1,2019-05-16T09:28:55.280Z,2019-05-16T09:28:13.175Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BE-40-RH,2019-05-16T09:28:13.724Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statsautoriseret revisor,mne41305,Henrik MÃ¸ller Thorsen,,,
