entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21826537,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,6865.0,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",885110.0,867060.0,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,24162.0,35.0,0.0,Ãrhus,2014-01-01,2014-12-31,-41042.0,-49042.0,-24915.0,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,-8000.0,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,,,
21826537,2014-01-01,2014-12-31,c8,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,,0.0,Ãrhus,2014-01-01,2014-12-31,-41042.0,,,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,,,
21826537,2014-12-31,2014-12-31,c10,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,,0.0,Ãrhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,2344684.0,175799.0,500000.0,292684.0,6000.0,342989.0,1993000.0,2344684.0,2001695.0,59000.0,1629000.0,1629000.0,2052000.0,59000.0,280695.0,1993000.0,-157011.0,0.0,372695.0,92000.0,116885.0,110885.0,,,
21826537,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,8358.0,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",884149.0,913474.0,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,31549.0,0.0,0.0,Ãrhus,2014-01-01,2014-12-31,-10582.0,-10582.0,20967.0,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,0.0,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,,,
21826537,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,,0.0,Ãrhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,26668840.0,"ANDERSEN OG PARTNERE, REGISTRERET REVISIONSANPARTSSELSKAB",
21826537,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,,0.0,Ãrhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,,,
21826537,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,,0.0,Ãrhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,,,Dorthe Andreassen
21826537,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,,0.0,Ãrhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,,,Anette Hegelund Clausen
21826537,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,,0.0,Ãrhus,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,,,Svend Hegelund
21826537,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2I4LzEyLzEzLzA3MmEtNDFkZS05ZTE2LTU3MDY3ZDA0MTc0Mw.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzU1L2ZmL2IyLzAyL2I4YzItNGQyMS04NGUyLTA3NmJkNmFkMzNhNQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2UxLzllLzU3L2VjODYtNDFlYy1iNzZmLTNmNzQwZjk3YTZmOA.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-05-30,2016-05-30,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,1009180784.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,,0.0,Ãrhus,2014-01-01,2014-12-31,-10582.0,,,2015-12-31,2015-01-01,false,false,2016-05-30,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22605683,indberetninger-20180424,2.5954075,21826537.0,,2018-03-28T23:13:40.863Z,2016-06-05T09:30:56.633Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AX-26-FM,2016-06-05T09:30:56.784Z,,,,,,,,,,,,,,,,,,,,,,,,,
