entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisions,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermPayablesToGroupEnterprises,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfSupervisoryBoard
21826537,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,2870.0,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",833104.0,988697.0,21826537.0,mne264,1009180784.0,-408515.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,22028.0,Ãrhus,2016-01-01,2016-12-31,-311820.0,-277820.0,152723.0,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,34000.0,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,,,
21826537,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,mne264,1009180784.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,Ãrhus,2016-01-01,2016-12-31,-311820.0,,,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,,,
21826537,2016-12-31,2016-12-31,c11,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,mne264,1009180784.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,335473.0,2137.0,500000.0,310473.0,41491.0,20587.0,0.0,335473.0,314886.0,25000.0,0.0,25000.0,25000.0,222886.0,0.0,-479413.0,0.0,314886.0,308336.0,266845.0,,,
21826537,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,61559.0,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",808870.0,901406.0,21826537.0,mne264,1009180784.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,7793.0,Ãrhus,2016-01-01,2016-12-31,17784.0,23184.0,30977.0,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,5400.0,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,,,
21826537,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,mne264,1009180784.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,26668840.0,"ANDERSEN OG PARTNERE, REGISTRERET REVISIONSANPARTSSELSKAB",
21826537,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,mne264,1009180784.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,,,
21826537,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,mne264,1009180784.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,,,Dorthe Andreassen
21826537,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,mne264,1009180784.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,,,Anette Hegelund Clausen
21826537,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,mne264,1009180784.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,,,Svend Hegelund
21826537,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzNkL2M2LzNmLzk3LzUxYjUtNDRiNS1iMjM0LTc5NDE1YTY4YTQzNQ.xhtml,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZjLzI0LzUxLzU3OGYtNGI3OC05ZDA2LTNmMTdjNDQ2NjNjOQ.pdf,http://regnskaber.virk.dk/73562812/ZG9rdW1lbnRsYWdlcjovLzAzLzllL2U4Lzc5LzdjLzI5YjItNGYyZC05MjNhLWQ4MmIyNmFiOTI1Zg.xml,true,Danmark,DK,VedbÃ¦k,2950.0,5.0,Larsensvej,Aarhus N,8200.0,121.0,Ladefogedvej,2950 VedbÃ¦k,Larsensvej 5 B,Til den daglige ledelse i Prime Solutions A/S,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-06-06,2018-06-06,,Registreret revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke leasing eller andre eventualforpligtigelser</p>",,,21826537.0,mne264,1009180784.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,92000.0,Henrik Andersen,Svend Hegelund,Svend Hegelund,PRIME SOLUTIONS A/S,Henrik Andersen,,Ãrhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-06-06,VedbÃ¦k,Fremadrettet Ã¸nskes fortsat fravalg af revision som fÃ¸lge af selskabets stÃ¸rrelse.,,26162202.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764412,indberetninger-20180424,2.5949414,21826537.0,AWPg9Dyx0wkEsASktjw3,2018-06-08T19:51:59.035Z,2018-06-08T19:51:29.964Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-30-TX,2018-06-08T19:51:30.203Z,,,,,,,,,,,,,,,,,,,,,26668840.0,"ANDERSEN OG PARTNERE, REGISTRERET REVISIONSANPARTSSELSKAB",
