entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Assets,Equity,LiabilitiesAndEquity,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
28301359,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,,,,,,,,
28301359,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,0.0,,,,,,,
28301359,2016-12-31,2016-12-31,ID_8,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,,0.0,0.0,0.0,,,,
28301359,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,0.0,,,,,,,
28301359,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,,,,,26632315.0,"Allan SÃ¸berg, HD(R)",,
28301359,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,,,,,26632315.0,"Mette Klena, HD(R)",,
28301359,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,,,,,,,"Intension, Registreret revisionsaktieselskab",
28301359,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,,,,,,,,Helge M. Bjerg
28301359,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,,,,,,,,
28301359,2017-01-01,2017-12-31,ID_6,,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzU2LzUxL2Y1LzZlMmQtNDBlYy05NzQ3LTBhMGMzMGI1ZmIzNQ.pdf,http://regnskaber.virk.dk/95310382/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2I2LzU4LzBiL2E2YTYtNGViYy05NDE4LTYyM2QzZDJhOTVmNg.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til den daglige ledelse i Bjerg KÃ¸leservice ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-24,2018-05-24,2018-05-28,28301359.0,26632315.0,mne10833,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Bjerg KÃ¸leservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Helge M. Bjerg,Sydbank A/S,Advokat Birgit Thomsen,Bjerg KÃ¸leservice ApS,"Intension, Registreret revisionsaktieselskab",Padborg,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-12-31,2017-01-01,false,2018-05-24,Aabenraa,74 67 46 60,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25727596,indberetninger-20180424,2.5097473,28301359.0,AWPT1wS80wkEsASktdCs,2018-06-06T06:45:29.445Z,2018-06-06T06:44:33.381Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AP-21-HT,2018-06-06T06:44:33.563Z,,,,,,,"Intension, Registreret revisionsaktieselskab",
