entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfOtherFinanceIncome,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,WorkInProgress,NameAndSurnameOfMemberOfSupervisoryBoard
28115393,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",477689.0,-38287.0,-3237.0,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,8447.0,65.0,Aarhus,2016-01-01,2016-12-31,333513.0,427783.0,-3237.0,2017-12-31,2017-01-01,true,false,94270.0,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,,,,,,,,,,,,,,,,,,
28115393,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",,,,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,,,Aarhus,2016-01-01,2016-12-31,333513.0,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,,,,,,,,,,,,,,,,,,
28115393,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",,,,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,9552155.0,259380.0,600000.0,552155.0,985502.0,0.0,9000000.0,9552155.0,8472352.0,9000000.0,34424.0,292775.0,9000000.0,94300.0,94300.0,385502.0,8472352.0,8437929.0,292775.0,0.0,0.0,
28115393,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",,,,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,600000.0,,,,,,,,,,,,,,,,,
28115393,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",,,,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,385502.0,,,,,,,,,,,,,,,,,
28115393,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",,,,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,985502.0,,,,,,,,,,,,,,,,,
28115393,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",0.0,0.0,-5930.0,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,0.0,0.0,Aarhus,2016-01-01,2016-12-31,-5034.0,-5930.0,-5930.0,2017-12-31,2017-01-01,true,false,-896.0,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,,,,,,,,,,,,,,,,,,
28115393,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",,,,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,,,Aarhus,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,,,,,,,,,,,,,,,,,,
28115393,2017-01-01,2017-12-31,c13,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",,,,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,,,Aarhus,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,,,,,,,,,,,,,,,,,,
28115393,2017-01-01,2017-12-31,c14,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzlhL2I5L2E4L2Q2LzQ0NTMtNGI4Ni1iYTE0LWExMjBlMmVkYTJmNw.xhtml,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzE1LzJiL2RlLzA2NzQtNDg1My04ZTZmLTgzNWJkOWI0NzlmYw.pdf,http://regnskaber.virk.dk/39351182/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzRjLzhhL2M4LzhjY2EtNGQ1Zi04NDJkLTEwYjIxNzI3NTkwNQ.xml,true,Aarhus C,8000.0,"14, 1",Store Torv,Hammel,8450.0,33.0,Solbakken,8450 Hammel,Solbakken 33,Regnskabsklasse B,2018-05-20,2018-05-29,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Finansielle indtÃ¦gter tilknyttede virksomheder kr. 0 ( 2016: kr. 65).</p>",,,,28115393.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Helle Munk,SÃ¸ren Munk,Saxo Bank,EACP A/S,Erik Munk,,,Aarhus,2016-01-01,2016-12-31,-5034.0,,,2017-12-31,2017-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:25622109,indberetninger-20180424,2.5927935,28115393.0,AWOzKkaM0wkEsASktNFS,2018-05-30T22:29:05.967Z,2018-05-30T22:28:01.566Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AA-86-UH,2018-05-30T22:28:01.903Z,,,,,,,,,,,,,,,,,,,,,,
