entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
31163838,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,8382.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",1276.0,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,204685.0,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,183314.0,2226.0,Frederikshavn,2016-07-01,2017-06-30,13939.0,23597.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,9658.0,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31163838,2016-07-01,2017-06-30,c195,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2016-07-01,2017-06-30,13939.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31163838,2017-06-30,2017-06-30,c172,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2016-07-01,2017-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,6501724.0,125000.0,732428.0,6500000.0,6501724.0,5620488.0,4482594.0,3428394.0,0.0,6500000.0,1054200.0,54012.0,6500000.0,148808.0,148808.0,607428.0,996093.0,1137894.0,0.0,1724.0,24554.0,1724.0,63235.0,,,,
31163838,2017-07-01,2017-07-01,c226,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2016-07-01,2017-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
31163838,2017-07-01,2017-07-01,c253,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2016-07-01,2017-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,607428.0,,,,,,,,,,,,,,,,,,,,,,,,
31163838,2017-07-01,2017-07-01,c431,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2016-07-01,2017-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,,,,,,,,,,,,,,,,,,,,,,256627.0,6243373.0,,
31163838,2017-07-01,2018-06-30,c173,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,-15510.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",38874.0,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,343569.0,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,148605.0,0.0,Frederikshavn,2016-07-01,2017-06-30,171600.0,194964.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,23364.0,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
31163838,2017-07-01,2018-06-30,c194,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2016-07-01,2017-06-30,171600.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31163838,2017-07-01,2018-06-30,c254,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2016-07-01,2017-06-30,171600.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31163838,2017-07-01,2018-06-30,c305,,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzLzA1L2EzL2RjL2YxLzhlZGEtNDE0YS1iZWE5LWFmODRmMzk2MGUzYw.pdf,http://regnskaber.virk.dk/83836113/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzk5LzMwLzY1LzZlYzEtNGIxNC05Y2ExLTRmNzZkM2UwNGE4ZQ.xml,true,SÃ¦by,9300.0,25.0,SÃ¦bygÃ¥rdvej,Frederikshavn,9900.0,4.0,Jernbanegade,9900 Frederikshavn,Havnepladsen 5 b.,DK-9300 SÃ¦by,SÃ¦bygÃ¥rdvej 25,Til kapitalejerne i Ejendommen Havnepladsen 5 B ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",,2018-10-22,2007-12-24,2018-11-16,Statsautoriseret revisor,,20222670.0,31163838.0,20222670.0,mne19688,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for Ejendommen Havnepladsen 5 B ApS.,Ãrsrapport,2870209.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Kallehauge,Arne Nielsen Hav,Arne Nielsen Hav,Nordjyske Bank A/S,Ejendommen Havnepladsen 5 B ApS,BDO Statsautoriseret revisionsaktieselskab,,,Frederikshavn,2016-07-01,2017-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Frederikshavn,2018-06-30,2017-07-01,true,2018-10-22,SÃ¦by,,urn:ofk:oid:26308733,indberetninger-20180424,2.5117192000000004,31163838.0,AWcboE1Y5OzuYdPkGSKs,2018-11-16T08:26:51.158Z,2018-11-16T08:25:46.214Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DN-55-DX,2018-11-16T08:25:46.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
