entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables
12299974,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,95900.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-52016.0,12299974.0,-2354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,0.0,1525198.0,KÃ¸benhavn,2014-07-01,2015-06-30,1374928.0,1374928.0,-147916.0,2016-06-30,2015-07-01,false,false,0.0,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
12299974,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,12299974.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,,,KÃ¸benhavn,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
12299974,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,12299974.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,,,KÃ¸benhavn,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
12299974,2014-07-01,2015-06-30,c8,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,12299974.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,,,KÃ¸benhavn,2014-07-01,2015-06-30,1374928.0,,,2016-06-30,2015-07-01,false,false,,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
12299974,2015-06-30,2015-06-30,c10,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,12299974.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,,,KÃ¸benhavn,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,7172289.0,1186570.0,200000.0,1786570.0,5575237.0,191800.0,7172289.0,1597052.0,5193919.0,504913.0,5385719.0,4689006.0,15000.0,191800.0,5375237.0,1597052.0,1502052.0,600000.0,600000.0,80000.0
12299974,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,95900.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-28526.0,12299974.0,-10526.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,308754.0,80757.0,KÃ¸benhavn,2014-07-01,2015-06-30,-362949.0,-362949.0,-124426.0,2016-06-30,2015-07-01,false,false,0.0,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
12299974,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,12299974.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,,,KÃ¸benhavn,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
12299974,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,12299974.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,,,KÃ¸benhavn,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
12299974,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,12299974.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,,,KÃ¸benhavn,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
12299974,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzVkLzcxLzQwL2ZiZjktNGRmYS05NThhLWU1YmI5OTNiNTA5YQ.xhtml,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzA4LzQ3Lzg5L2FhMWUtNGI3OS1hN2M3LWVjZmY1NTIyYzZmYg.pdf,http://regnskaber.virk.dk/47999221/ZG9rdW1lbnRsYWdlcjovLzAzLzY1LzgzL2ZiLzBmLzc0MWYtNDRjOC1iMmY5LTAyZTlkZmI4NzE3Mw.xml,true,KÃ¸benhavn V,1576.0,"5, 1 tv",Stoltenbergsgade,2730.0,HÃ¸rkÃ¦r 1 A,Regnskabsklasse B,2016-11-28,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktivitet bestÃ¥r i at drive handel med vÃ¦rdipapirer og udlejnings virksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,12299974.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,BjÃ¸rn Nielsen,Erik BjÃ¸rn Nielsen,BJÃRN NIELSEN ApS,Lokalrevisorerne ApS,,,KÃ¸benhavn,2014-07-01,2015-06-30,-362949.0,,,2016-06-30,2015-07-01,false,false,,33111223.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23241283,indberetninger-20180424,2.5955422,12299974.0,,2018-03-29T03:40:31.359Z,2016-12-02T13:07:11.028Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-AZ-95-MA,2016-12-02T13:07:11.446Z,,,,,,,,,,,,,,,,,,,,
