entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmailOfReportingEntity,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividendRecognisedInEquity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherReserves,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,NameAndSurnameOfMemberOfSupervisoryBoard
32768725,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,-952.0,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,-952.0,-952.0,-952.0,0.0,2018-12-31,2018-01-01,-952.0,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,,,,,,,,,,,,
32768725,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,-952.0,,,0.0,2018-12-31,2018-01-01,,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,,,,,,,,,,,,
32768725,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,813.0,813.0,600000.0,813.0,-99287.0,813.0,100100.0,-698335.0,100100.0,-952.0,100100.0,
32768725,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,-728.0,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,-728.0,-728.0,-728.0,0.0,2018-12-31,2018-01-01,-728.0,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,,,,,,,,,,,,
32768725,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,,,,,,,,,,,,
32768725,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,,,,,,,,,,,,Henrik Daugaard Pedersen
32768725,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,,,,,,,,,,,,BÃ¸je Ivan Larsen
32768725,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,,,,,,,,,,,,Margit Irene Zume Daugaard
32768725,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,-728.0,,,0.0,2018-12-31,2018-01-01,,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,,,,,,,,,,,,
32768725,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzViL2FmLzQwLzk1LzY4NGUtNGQ1NC1hY2YwLWY3MDI2OTM5ZTExZg.xhtml,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2E4LzI2L2Q1LzFkZjYtNGEyNi1iMGQxLTE4M2NiZGE3ZDY4MA.pdf,http://regnskaber.virk.dk/52786723/ZG9rdW1lbnRsYWdlcjovLzAzLzU3Lzk1LzRhL2Q1L2ViNzMtNGY2Yi04NzUzLTgwMGU1ZmI4YzgzYg.xml,true,Kalundborg,4400.0,54.0,Solbakken,4400  Kalundborg,Solbakken 54,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-01,2019-05-01,bent.daugaard@ka-net.dk,0.0,,32768725.0,Ãrsrapport,Bent Daugaard,Bent Daugaard,2X2 INVEST A/S,Bent Daugaard,Kalundborg,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,0.0,59501526.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27212276,indberetninger-20180424,2.5949414,32768725,AWrkYhAaRYGX6_YTH8tl,2019-05-23T11:10:50.460Z,2019-05-23T11:09:52.135Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-33-JF,2019-05-23T11:09:52.508Z,85.0,85.0,600000.0,85.0,-100015.0,85.0,100100.0,-699287.0,100100.0,-728.0,100100.0,
