entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,DisposalsOfInvestments,DividendIncomeRelatedToInvestments,OtherAdjustmentsRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear
28966725,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,-37845.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,5000.0,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,2852949.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,7396.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,168239.0,1216.0,160843.0,1216.0,Faaborg,2016-01-01,2016-12-31,2718771.0,2680926.0,2847949.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,-37845.0,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966725,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966725,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,1852950.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966725,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,762421.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966725,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,22741153.0,31491.0,125000.0,142342.0,16005285.0,22741153.0,6735868.0,22505300.0,17419186.0,5086114.0,22505300.0,0.0,6639761.0,103400.0,13149613.0,2627272.0,0.0,0.0,6735868.0,258.0,95849.0,204362.0,62020.0,0.0,0.0,,,,,,,,
28966725,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966725,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,13149613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966725,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,2627272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966725,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,103400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28966725,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzRjLzQ0LzU2LzI2MTgtNDcwYy04YTBmLWMyMDhmZTQ2ZjY1MQ.pdf,http://regnskaber.virk.dk/52766982/ZG9rdW1lbnRsYWdlcjovLzAzLzNiLzZlLzFiL2FkLzVkNDktNDMxYS04MTdjLTQwMWIyNzFiYTkxMA.xml,true,Faaborg,5600.0,2 A,L. Frandsensvej,5600 Faaborg,Nabgyden 50,DK-5600 Faaborg,L. Frandsensvej 2 A,Til kapitalejeren i A. SÃ¸fÃ¦lde ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2018-02-27,2005-08-09,2018-04-05,Statsautoriseret revisor,-103400.0,,20222670.0,28966725.0,20222670.0,mne27706,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for A. SÃ¸fÃ¦lde ApS.,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Haagensen,Allan Bo Pedersen,Allan Bo Pedersen,A. SÃ¸fÃ¦lde ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Faaborg,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Faaborg,2017-12-31,2017-01-01,true,2018-02-27,Faaborg,,urn:ofk:oid:25286915,indberetninger-20180424,2.5124211,28966725.0,,2018-04-10T14:22:16.622Z,2018-04-10T13:41:11.162Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-48-SF,2018-04-10T13:41:11.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,4936114.0,150000.0,,,,,,
