entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
11492991,2015-07-01,2016-06-30,c175,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,5500.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,-4676.0,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,29600.0,29600.0,Vejle,2015-07-01,2016-06-30,19424.0,24924.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,5500.0,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,,,,,,,,,,,,,,,,
11492991,2015-07-01,2016-06-30,c195,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-07-01,2016-06-30,19424.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,,,,,,,,,,,,,,,,
11492991,2016-06-30,2016-06-30,c172,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,1060013.0,111064.0,125000.0,48700.0,1050013.0,1060013.0,10000.0,0.0,0.0,0.0,102030.0,10000.0,769959.0,925013.0,102030.0,10000.0,846919.0,28260.0,,
11492991,2016-07-01,2016-07-01,c226,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,125000.0,,,,,,,,,,,,,,,
11492991,2016-07-01,2016-07-01,c253,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,925013.0,,,,,,,,,,,,,,,
11492991,2016-07-01,2017-06-30,c174,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,7953.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,1820.0,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,34327.0,34327.0,Vejle,2015-07-01,2016-06-30,28194.0,36147.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,7953.0,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
11492991,2016-07-01,2017-06-30,c194,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-07-01,2016-06-30,28194.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,,,,,,,,,,,,,,,,
11492991,2016-07-01,2017-06-30,c254,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-07-01,2016-06-30,28194.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,,,,,,,,,,,,,,,,
11492991,2016-07-01,2017-06-30,c305,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
11492991,2016-07-01,2017-06-30,c637,,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzQxLzFkLzQ5L2EyYWItNGRkMS1hMTk0LTZmOTBkZmM2YWY0Yg.pdf,http://regnskaber.virk.dk/19929411/ZG9rdW1lbnRsYWdlcjovLzAzLzhmL2ZiL2RmLzIyLzY1YTEtNGI1Yi1hNGJmLTBmZTAyMDZlOTg2YQ.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,Vejle,7100.0,4.0,Kirketorvet,8723 LÃ¸sning,HÃ¸jmarksvej 32,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i ASX 12503 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",2017-11-08,1987-10-01,2017-11-08,Statsautoriseret revisor,Der er ingen eventualforpligtelser pr. statusdagen.,,20222670.0,11492991.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. juli 2016 - 30. juni 2017 for ASX 12503 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michael Rathleff Algren,Esben Christensen,Esben Christensen,Sydbank,ASX 12503 ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-07-01,2016-06-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,LÃ¸sning,2017-06-30,2016-07-01,true,2017-11-08,Vejle,Det indstilles pÃ¥ generalforsamlingen at Ã¥rsregnskabet for 1. juli 2017 - 30. juni 2018 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.,,urn:ofk:oid:24684258,indberetninger-20180424,2.5097342,11492991.0,,2018-03-27T16:46:07.754Z,2017-11-10T12:34:51.705Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-24-JJ,2017-11-10T12:34:51.865Z,,,,,,,,,,,,,,,,,,,,
