entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
27202527,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,5258.0,1823723.0,75128491.0,2012954.0,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,13801.0,Esbjerg,2016-01-01,2016-12-31,132689.0,170172.0,183973.0,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,37483.0,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,,,,,,,,,,,,,,,,,,
27202527,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,,,75128491.0,,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,,Esbjerg,2016-01-01,2016-12-31,132689.0,,,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,,,,,,,,,,,,,,,,,,
27202527,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,,,75128491.0,,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,,Esbjerg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,1459630.0,230616.0,500000.0,1448574.0,9675.0,775555.0,11056.0,438122.0,1459630.0,684075.0,438122.0,11056.0,443152.0,28365.0,11056.0,275555.0,684075.0,779836.0,543677.0,33951.0,206972.0,198119.0,
27202527,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,,,75128491.0,,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,,Esbjerg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,775555.0,,,,,,,,,,,,,,,,,
27202527,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,,,75128491.0,,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,,Esbjerg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,500000.0,,,,,,,,,,,,,,,,,
27202527,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,,,75128491.0,,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,,Esbjerg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,275555.0,,,,,,,,,,,,,,,,,
27202527,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,,,75128491.0,,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,,Esbjerg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,0.0,,,,,,,,,,,,,,,,,
27202527,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,5258.0,1802990.0,75128491.0,1808174.0,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,19222.0,Esbjerg,2016-01-01,2016-12-31,-15117.0,-19296.0,-74.0,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-4179.0,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,,,,,,,,,,,,,,,,,,0.0
27202527,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,,,75128491.0,,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,,Esbjerg,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,,,,,,,,,,,,,,,,,,
27202527,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU2LzBlLzViL2QxL2MzNTAtNDg3Yi1hYThkLTUxNTk4Yjc3Mjg3ZA.xhtml,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2U3L2ViLzI3LzVlOTItNGM4OC1iZTg4LTI5ZGE4ZmU0MzZhZQ.pdf,http://regnskaber.virk.dk/72520272/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzI5LzlhLzk1LzE4YWQtNDlkYS04NDc3LWZiNzJhMTg0MWM0Mw.xml,true,Esbjerg,6700.0,97.0,Kronprinsensgade,6715  Esbjerg N,SkolevÃ¦nget 9,Regnskabsklasse B,2018-03-13,2018-03-13,,,75128491.0,,27202527.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Vestermark,Lene Doris Nielsen,KAJ MADSEN SLAGTERFORRETNING ApS,Lene Doris Nielsen,,Esbjerg,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,75128495.0,false,false,Ingen bistand,urn:ofk:oid:25171111,indberetninger-20180424,2.5949402000000004,27202527.0,,2018-04-04T05:57:59.842Z,2018-03-13T10:40:48.668Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-62-SN,2018-03-13T10:40:48.856Z,,,,,,,,,,,,,,,,,,,,,,,0.0
