entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,DisposalsOfInvestments,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross
20756438,2013-01-01,2013-01-01,c251,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756438,2013-01-01,2013-01-01,c723,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756438,2013-01-01,2013-01-01,c741,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,-14582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756438,2013-01-01,2013-12-31,c123,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,,-2503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756438,2013-01-01,2013-12-31,c252,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756438,2013-01-01,2013-12-31,c3,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,,-2503.0,,,1.0,9291.0,438629.0,442014.0,299.0,2627.0,-3578.0,-5906.0,9093.0,-1075.0,429536.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20756438,2013-01-01,2013-12-31,c742,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,,-2503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20756438,2013-12-31,2013-12-31,c253,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,
20756438,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,107915.0,,,,,,,,,,,,,,,50000.0,209969.0,10786.0,125000.0,136659.0,1075.0,1769.0,23310.0,9079.0,209969.0,102054.0,50000.0,73310.0,88916.0,11289.0,23310.0,9079.0,-17085.0,102054.0,116794.0,13138.0,102661.0,,,,
20756438,2013-12-31,2013-12-31,c722,,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzFmLzdiL2MzLzllYjQtNDJiMS05MzRhLWI5NTliZjA0ZTUyMA.pdf,http://regnskaber.virk.dk/83465702/ZG9rdW1lbnRsYWdlcjovLzAzL2ZiLzEwLzA3L2QyLzU3ZjAtNDAzNy1iMDEzLTRhMTI4NDU3N2ZlYw.xml,HillerÃ¸d,3400.0,66.0,Smedievej,"1264, KÃ¸benhavn K","Store Kongensgade, 68",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-05-29,2015-05-29,1997-12-29,2015-05-29,9291.0,Andre eksterne omkostninger omfatter omkostninger til administration m.v.,20756438.0,15915641.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2014 for Danosoft ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Holten Rude,Peter Holten Rude,Danosoft ApS,"CHRISTENSEN KJÃRULFF, statsautoriseret revisionsaktieselskab",HillerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HillerÃ¸d,2014-12-31,2014-01-01,2015-05-29,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5476039,indberetninger-20180424,2.5118417999999996,20756438.0,,2018-03-30T15:39:57.919Z,2015-06-08T14:46:07.082Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-35-DR,2015-06-08T14:46:07.289Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
