entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RawMaterialsAndConsumables,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
33756488,2017-07-01,2018-06-30,ID_17,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,711411.0,913194.0,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",1763200.0,203555.0,1772.0,42856.0,NykÃ¸bing F.,2017-07-01,2018-06-30,0.0,201783.0,1138138.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,3771676.0,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33756488,2018-06-30,2018-06-30,ID_16,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,,,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,,,NykÃ¸bing F.,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,6714309.0,1616695.0,500000.0,2264418.0,23664.0,548905.0,852797.0,169166.0,361236.0,6714309.0,6165404.0,1715761.0,4885340.0,4885340.0,30240.0,4449891.0,5000.0,1710761.0,188704.0,282766.0,1520097.0,2734130.0,138926.0,48905.0,1280064.0,547917.0,144504.0,478557.0,398939.0,172127.0,,,,
33756488,2018-07-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,358139.0,454806.0,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",1158073.0,97178.0,511.0,22740.0,NykÃ¸bing F.,2017-07-01,2018-06-30,0.0,96667.0,415578.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,2005717.0,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33756488,2018-07-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,,,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,,,NykÃ¸bing F.,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33756488,2018-07-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,,,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,,,NykÃ¸bing F.,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33756488,2018-07-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,,,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,,,NykÃ¸bing F.,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik BÃ¸rge HÃ¸egh,Bestyrelsesformand,,
33756488,2018-07-01,2018-12-31,ID_12,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,,,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,,,NykÃ¸bing F.,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gert Mortensen,Bestyrelsesmedlem,,
33756488,2018-07-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,,,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,,,NykÃ¸bing F.,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Ebbe Bring-Larsen,Bestyrelsesmedlem,,
33756488,2018-07-01,2018-12-31,ID_14,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,,,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,,,NykÃ¸bing F.,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joachim Cyrill Hansen,Bestyrelsesmedlem,,
33756488,2018-07-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzU4L2FlL2E5L2JlZjQtNDYwOC1hMDMyLTcyNTNkZjdlMWNiNA.pdf,http://regnskaber.virk.dk/88465733/ZG9rdW1lbnRsYWdlcjovLzAzL2JlL2UwL2U3LzYwLzVmZDctNDgxMS1hZmQ2LTM5OGZkZDY1OTUwMg.xml,true,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Refa Horbelev Fjernvarme A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018.",2019-04-02,2019-04-02,2011-05-31,2019-04-26,,,12901038.0,33756488.0,12901038.0,mne9539,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 31. december 2018 for Refa Horbelev Fjernvarme A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ole Olsen,Poul-Henrik Pedersen,aage maagensen,Refa Horbelev Fjernvarme A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,,,NykÃ¸bing F.,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-07-01,,false,2019-04-02,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:27198938,indberetninger-20180424,2.5097417999999996,33756488.0,AWrfRxBjRYGX6_YTH6Lp,2019-05-22T11:22:39.289Z,2019-05-22T11:22:16.695Z,regnskab,0.0,,2018-12-31,2018-07-01,X19-BG-12-CQ,2019-05-22T11:22:17.108Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
