entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
28665571,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28665571,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",185830.0,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28665571,2017-01-01,2017-01-01,c744,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",130000.0,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28665571,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,20809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28665571,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,20809.0,1.0,359927.0,376876.0,15393.0,1620.0,15006.0,1620.0,30335.0,16949.0,2272.0,9526.0,342262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28665571,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,20809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28665571,2017-01-01,2017-12-31,c745,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,,,,,,,,,,,,,,130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28665571,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",331639.0,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,,,,,,,,,,,,,,,472996.0,132032.0,125000.0,472996.0,11078.0,472996.0,141357.0,99668.0,300.0,206639.0,141357.0,340964.0,329586.0,9526.0,32163.0,0.0,,,,,,,,,,,,
28665571,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",125000.0,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28665571,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzhjLzk5L2VmLzVmL2Y0MzMtNGU2Zi04ZmYyLThjZTNlZDFjODUyYQ.pdf,http://regnskaber.virk.dk/17556682/ZG9rdW1lbnRsYWdlcjovLzAzLzg5L2Q2L2M0Lzk2Lzg1M2EtNGM0NC05NzcxLWI3ZjlmNTk1ZThlYw.xml,Skovlunde,2740.0,2.0,Salbyvej,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-04-30,2019-04-30,2019-04-30,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration og lokaler.",206639.0,28665571.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Murermester Stig Hansen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mary Hansen,Bent Stig Hansen,Murermester Stig Hansen ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Skovlunde,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-04-30,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27127022,indberetninger-20180424,2.5097342,28665571.0,AWqws2ZTRYGX6_YTHoZi,2019-05-13T10:18:48.464Z,2019-05-13T10:18:27.666Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-14-EX,2019-05-13T10:18:27.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
