entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm
36453273,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2978.0,2016-01-29,2014-12-04,2016-02-08,0.0,Statsautoriseret revisor,-319000.0,-99800.0,-7698.0,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,249552.0,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-8879.0,Varde,235953.0,232975.0,-7698.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,2978.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36453273,2014-01-01,2014-12-31,c14,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,2052.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36453273,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,134101.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36453273,2014-01-01,2014-12-31,c6,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,99800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36453273,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,1791911.0,0.0,50000.0,260853.0,0.0,744959.0,1020000.0,1791911.0,1046952.0,511058.0,511058.0,0.0,0.0,1531058.0,965000.0,13353.0,1020000.0,99800.0,2052.0,593107.0,8962.0,1046952.0,0.0,0.0,55070.0,260853.0,247500.0,10375.0,7545.0,,,
36453273,2015-01-01,2015-01-01,c113,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2052.0,509006.0,
36453273,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36453273,2015-01-01,2015-01-01,c146,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,2052.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36453273,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,593107.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36453273,2015-01-01,2015-01-01,c161,,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzNkL2VjLzk0L2QyZTMtNDNiNC04OTI3LWJhYzExZTQ5MzgxYQ.pdf,http://regnskaber.virk.dk/37235463/ZG9rdW1lbnRsYWdlcjovLzAzLzlkLzQ5LzNhLzNhL2FlNTgtNDBlYS05YTQ2LTRmMjVhMzE4MzhmYw.xml,1.0,Varde,6800.0,25.0,Markedspladsen,6800 Varde,"c/o Claus JÃ¸rgensen, Slugten 2",DK-6800 Varde,Markedspladsen 25,Til kapitalejeren i Claus J. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2016-01-29,2014-12-04,2016-02-08,,Statsautoriseret revisor,-319000.0,-99800.0,,20222670.0,36453273.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Claus J. Holding ApS.,,Ãrsrapport,1360749.0,47001.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Flemming Bro Lund,Dirigent: Claus JÃ¸rgensen,Claus JÃ¸rgensen,Claus J. Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,Varde,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2015-12-31,2015-01-01,324201.0,2016-01-29,Varde,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21971161,indberetninger-20180424,2.5118417999999996,36453273.0,,2018-03-28T19:11:56.441Z,2016-02-09T12:49:00.845Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AP-97-WN,2016-02-09T12:49:00.986Z,,,,,,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
