entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,InvestmentsGross,NameOfAuditFirm
29842752,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,-16.0,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,-14364.0,-62964.0,75780.0,KÃ¸benhavn,-1564.0,-1548.0,-14364.0,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,-16.0,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,,,,,,,,,,,,,,,
29842752,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,-1564.0,,,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,,,,,,,,,,,,,,,
29842752,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,3205370.0,17000.0,3015370.0,2500.0,34217.0,3205370.0,3171153.0,190000.0,190000.0,190000.0,194108.0,417.0,17217.0,3171153.0,2977045.0,3015370.0,3012453.0,,
29842752,2014-01-01,2014-01-01,c113,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,,,,,,,,,,,,,,190000.0,
29842752,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,17000.0,,,,,,,,,,,,,,
29842752,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,17217.0,,,,,,,,,,,,,,
29842752,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,-101.0,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,-14821.0,-62964.0,75780.0,KÃ¸benhavn,-2106.0,-2005.0,-14821.0,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,-101.0,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
29842752,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,-2106.0,,,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,,,,,,,,,,,,,,,
29842752,2014-01-01,2014-12-31,c199,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,,,,,,,,,,,,,,,
29842752,2014-01-01,2014-12-31,c29,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzdkL2Q3LzQ3L2VlNzAtNDZhYS1hNGQyLTY1YzI2ZDRjODNjNA.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2M0Lzk0LzFlL2Y0LzgyMGQtNDE4YS05YTBkLThjZDE4MDM2MTU3Ng.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561  KÃ¸benhavn V,c/o BDO,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2015-07-02,2006-09-01,2015-07-02,Statsautoriseret revisor,29842752.0,20222670.0,Ãrsrapport,Morten Kenhof,Andrea A. Prospero,Andrea A. Prospero,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,-2106.0,,,KÃ¸benhavn,2014-12-31,2014-01-01,2015-07-02,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold,Konklusion med forbehold,urn:ofk:oid:5646001,indberetninger-20180424,2.5124211,29842752.0,,2018-03-30T08:54:35.163Z,2015-07-03T11:30:16.038Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AF-04-YW,2015-07-03T11:30:16.069Z,,,,,,,,,,,,,,,,,,,
