entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,ImpairmentOfFinancialAssets,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyLegislationOnFinancialReportingIncludingAccountingAndStorageOfAccountingRecordsAudit,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyTheCompaniesActOrEquivalentLegislationThatTheCompanyIsSubjectToAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,AccumulatedImpairmentLossesAndDepreciationOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements
29842752,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,1.0,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,10592.0,20222670.0,29842752.0,20222670.0,mne16630,2486783.0,Ãrsrapport,62964.0,75780.0,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,62964.0,75780.0,KÃ¸benhavn,2016-01-01,2016-12-31,-2484559.0,-2484559.0,-10592.0,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,0.0,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,,,,,,,,,,,,,,,,,
29842752,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,,20222670.0,29842752.0,20222670.0,mne16630,,Ãrsrapport,,,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,-2484559.0,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,,,,,,,,,,,,,,,,,
29842752,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,,20222670.0,29842752.0,20222670.0,mne16630,,Ãrsrapport,,,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,2118.0,17000.0,-3398164.0,2118.0,3400282.0,0.0,0.0,0.0,234346.0,2118.0,-3415164.0,3400282.0,3165936.0,2118.0,,,,,
29842752,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,,20222670.0,29842752.0,20222670.0,mne16630,,Ãrsrapport,,,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,17000.0,,,,,,,,,,,,,,,,
29842752,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,,20222670.0,29842752.0,20222670.0,mne16630,,Ãrsrapport,,,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,-3415163.0,,,,,,,,,,,,,,,,
29842752,2017-01-01,2017-01-01,c564,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,,20222670.0,29842752.0,20222670.0,mne16630,,Ãrsrapport,,,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,,,,,,,,,,,,,190000.0,190000.0,,,
29842752,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,1.0,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,3612.0,20222670.0,29842752.0,20222670.0,mne16630,0.0,Ãrsrapport,0.0,0.0,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,0.0,KÃ¸benhavn,2016-01-01,2016-12-31,-3612.0,-3612.0,-3612.0,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,0.0,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,Grundlag for manglende konklusion
29842752,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,,20222670.0,29842752.0,20222670.0,mne16630,,Ãrsrapport,,,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,-3612.0,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,,,,,,,,,,,,,,,,,
29842752,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,,20222670.0,29842752.0,20222670.0,mne16630,,Ãrsrapport,,,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,-3612.0,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,,,,,,,,,,,,,,,,,
29842752,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzZkL2E2L2I0L2RmOTYtNGViMi1iZDY1LWE0NDhjMGNjMzYwNg.pdf,http://regnskaber.virk.dk/25724892/ZG9rdW1lbnRsYWdlcjovLzAzLzk1L2UwLzk2L2NlLzRjY2ItNDRhZS04MzJjLWE2MWQwMTU1NzBlYg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1561 KÃ¸benhavn V,c/o BDO Scanrevision,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,2018-08-22,2006-09-01,2018-08-23,Statsautoriseret revisor,,20222670.0,29842752.0,20222670.0,mne16630,,Ãrsrapport,,,Morten Kenhof,Ivano Pogotto,Ivano Pagotto,Small Hell Properties ApS,BDO Statsautoriseret revisionsaktieselskab,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,,KÃ¸benhavn,2017-12-31,2017-01-01,true,true,true,2018-08-22,KÃ¸benhavn,,+45 39 15 52 00,Manglende konklusion,urn:ofk:oid:26053117,indberetninger-20180424,2.5095205000000003,29842752.0,AWVqHgcoKQjPMJ1Hu16t,2018-08-24T04:08:34.570Z,2018-08-24T04:07:51.651Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AV-47-AQ,2018-08-24T04:07:52.038Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
