entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
34073058,2013-01-01,2013-12-31,ID_11,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",-202300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34073058,2013-01-01,2013-12-31,ID_7,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",202300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,9895.0,1762327.0,2046101.0,5307.0,228.0,268800.0,273879.0,66500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34073058,2013-01-01,2013-12-31,ID_9,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",-202300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34073058,2013-12-31,2013-12-31,ID_13,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,1021674.0,206990.0,300000.0,573133.0,0.0,598112.0,0.0,0.0,22000.0,30461.0,1021674.0,423562.0,400000.0,22000.0,448541.0,400000.0,163224.0,18080.0,48541.0,0.0,0.0,298112.0,423562.0,0.0,344143.0,307061.0,67400.0,192938.0,37082.0,
34073058,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34073058,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bay Thi Vu
34073058,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",-103825.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34073058,2014-01-01,2014-12-31,ID_14,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34073058,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34073058,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzY1L2FkLzk4L2NjLzVhZmYtNGIzZS1hODBmLTMzZWEwNjcyNjE4OA.pdf,http://regnskaber.virk.dk/85037043/ZG9rdW1lbnRsYWdlcjovLzAzLzE3Lzk5L2EwL2ZmL2NiNWItNGViYy1iYzNkLTdjZmM3MjExNjRlZA.xml,"6400, SÃ¸nderborg",Istedvej 3,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-31,2015-04-08,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Djengis Khan - Mongolien Barbecue ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bay Thi Vu,Djengis Khan - Mongolien Barbecue ApS,Bay Thi Vu,"SÃ¸nderborg, den 31-03-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"540, SÃ¸nderborg",2014-12-31,2014-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:5249171,indberetninger-20180424,2.5118406,34073058.0,,2018-03-30T12:08:39.786Z,2015-05-18T09:54:35.782Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AB-80-PZ,2015-05-18T09:54:35.885Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
