entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DisclosureOfReceivables,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
34073058,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
34073058,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,Thi Bay Vu
34073058,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
34073058,2013-01-01,2013-12-31,ID_11,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
34073058,2013-01-01,2013-12-31,ID_2,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
34073058,2013-01-01,2013-12-31,ID_3,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
34073058,2013-01-01,2013-12-31,ID_4,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
34073058,2013-01-01,2013-12-31,ID_5,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
34073058,2013-01-01,2013-12-31,ID_6,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
34073058,2013-01-01,2013-12-31,ID_7,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8vcGRmcy8zNDA3MzA1ODtBcFM1MDMzOTQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/85037043/Y3ZyLmRrOi8veGJybHMvWC04NENGOTA0QS0yMDE0MDYwMl8wODUwMjVfOTc0.xml,"SÃ¸nderborg, 6400",Istedvej 23,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-05-25,4. Langfristede tilgodehavender,0.0,34073058.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 01-01-2013 - 31-12-2013 for Djengis Khan - .,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Sang Trinh,Djengis Khan -,Sang Trinh,0.0,"SÃ¸nderborg, 540",2013-12-31,2013-01-01,74 43 28 99,DirektÃ¸r,Ingen bistand,urn:ofk:oid:14427499,indberetninger-20180424,2.5124402000000003,34073058.0,,2018-03-31T18:12:01.904Z,2014-06-02T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-164.109,2014-06-02T22:00:00.000Z,
