entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
25840755,2017-07-01,2018-06-30,ID_5,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,-60245.0,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,60245.0,734046.0,ÃlsgÃ¥rde,2017-07-01,2018-06-30,293067.0,364190.0,-60245.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,309611.0,true,71123.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,,,,,,,,,,,,,,,,
25840755,2017-07-01,2018-06-30,ID_7,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,,,ÃlsgÃ¥rde,2017-07-01,2018-06-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,,true,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,,,,,,,,,,,,,,,,
25840755,2017-07-01,2018-06-30,ID_9,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,,,ÃlsgÃ¥rde,2017-07-01,2018-06-30,293067.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,,true,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,,,,,,,,,,,,,,,,
25840755,2018-06-30,2018-06-30,ID_4,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,,,ÃlsgÃ¥rde,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,,true,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,36080537.0,5093702.0,125000.0,36080537.0,27955856.0,36080537.0,8124681.0,30645521.0,8124681.0,341314.0,0.0,27830856.0,30645521.0,8124681.0,341314.0,
25840755,2018-07-01,2019-06-30,ID_0,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,,,ÃlsgÃ¥rde,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,,true,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,,,,,,,,,,,,,,,,Klaus Torsten Bech
25840755,2018-07-01,2019-06-30,ID_1,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,,,ÃlsgÃ¥rde,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,,true,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,,,,,,,,,,,,,,,,
25840755,2018-07-01,2019-06-30,ID_2,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,-378574.0,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,378574.0,2473317.0,ÃlsgÃ¥rde,2017-07-01,2018-06-30,1378487.0,1769911.0,-378574.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,324832.0,true,391424.0,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,,,,,,,,,,,,,,,,
25840755,2018-07-01,2019-06-30,ID_6,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,,,ÃlsgÃ¥rde,2017-07-01,2018-06-30,2000000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,,true,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,,,,,,,,,,,,,,,,
25840755,2018-07-01,2019-06-30,ID_8,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,,,ÃlsgÃ¥rde,2017-07-01,2018-06-30,-621513.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,,true,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,,,,,,,,,,,,,,,,
25840755,2019-06-30,2019-06-30,ID_3,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzYzLzU0LzYzLzZjMjYtNDgzNi1hZDFmLWY0NjJhNjMyZjQ3OA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzMzL2RkLzNiL2Q2MWMtNDhmZS04YTlmLTZlMWVjMTdlZjczMQ.xml,true,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-09-01,2019-09-01,2001-01-01,2019-09-01,,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2018 - 30. juni 2019 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Torsten Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,,,ÃlsgÃ¥rde,2017-07-01,2018-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-30,2018-07-01,,true,,DirektÃ¸r,Ingen bistand,urn:ofk:oid:27792436,indberetninger-20180424,2.5118406,25840755,AWz77iaJIXJRhhXBNWSG,2019-09-04T11:00:45.512Z,2019-09-04T10:59:43.596Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CS-62-FC,2019-09-04T10:59:43.984Z,35377055.0,495096.0,125000.0,35377055.0,29334343.0,35377055.0,6042712.0,34468290.0,6042712.0,413669.0,2000000.0,27209343.0,34468290.0,6042712.0,413669.0,
