entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherExternalExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
25840755,2012-07-01,2013-06-30,ID_10,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",-703803.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
25840755,2012-07-01,2013-06-30,ID_12,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",-1703803.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
25840755,2012-07-01,2013-06-30,ID_6,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",1703803.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,-58019.0,58019.0,2272353.0,-58019.0,568550.0,,,,,,,,,,,,,,,,,
25840755,2012-07-01,2013-06-30,ID_8,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",-1000000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
25840755,2013-06-30,2013-06-30,ID_14,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,24038953.0,2625474.0,125000.0,24038953.0,22519403.0,24038953.0,1519550.0,20884033.0,5000.0,529446.0,1000000.0,22394403.0,20884033.0,1519550.0,529446.0,514550.0,
25840755,2013-07-01,2014-06-30,ID_0,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
25840755,2013-07-01,2014-06-30,ID_1,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
25840755,2013-07-01,2014-06-30,ID_11,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",-1461860.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
25840755,2013-07-01,2014-06-30,ID_15,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
25840755,2013-07-01,2014-06-30,ID_16,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8vcGRmcy8yNTg0MDc1NTtBcFMyODEzODA7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/55704852/Y3ZyLmRrOi8veGJybHMvWC0wQ0U3MjBDNy0yMDE0MDgxMV8xMzQ5MDNfNDM4.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2001-01-01,2014-08-07,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2013 - 30. juni 2014 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt & Partnere A/S,"HelsingÃ¸r, den 7. august 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-06-30,2013-07-01,Kastrup,DirektÃ¸r,Ingen bistand,urn:ofk:oid:16271514,indberetninger-20180424,2.5097342,25840755,,2018-03-31T19:36:05.015Z,2014-08-11T22:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-302.064,2014-08-11T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,
