entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherExternalExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
25840755,2013-07-01,2014-06-30,ID_10,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",-1461860.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,,,,,,,,,,,,,,,,
25840755,2013-07-01,2014-06-30,ID_6,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",1461860.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,-40802.0,40802.0,1977713.0,-40802.0,515853.0,,,,,,,,,,,,,,,,
25840755,2013-07-01,2014-06-30,ID_8,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",-1461860.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,,,,,,,,,,,,,,,,
25840755,2014-06-30,2014-06-30,ID_12,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,29069033.0,468270.0,125000.0,29069033.0,23981263.0,29069033.0,5087770.0,28029625.0,4179610.0,571138.0,23856263.0,28029625.0,5087770.0,571138.0,908160.0,
25840755,2014-07-01,2015-06-30,ID_0,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,,,,,,,,,,,,,,,,
25840755,2014-07-01,2015-06-30,ID_1,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,,,,,,,,,,,,,,,,Klaus Bech
25840755,2014-07-01,2015-06-30,ID_13,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,,,,,,,,,,,,,,,,
25840755,2014-07-01,2015-06-30,ID_14,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,,,,,,,,,,,,,,,,
25840755,2014-07-01,2015-06-30,ID_15,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,,,,,,,,,,,,,,,,
25840755,2014-07-01,2015-06-30,ID_16,,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzM1L2E1LzQzL2IzYzMtNGU0Mi1iMTNjLTZlNjhlNzNiMDVjMA.pdf,http://regnskaber.virk.dk/55704852/ZG9rdW1lbnRsYWdlcjovLzAzL2U5L2JhLzIyLzJlLzdmZGUtNDUxYi05N2QyLWVlNGUwYzUyMTlhMQ.xml,"2770, Kastrup",TÃ¸mmerupvej 75,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-07-17,2001-01-01,2015-07-22,25840755.0,13254192.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2014 - 30. juni 2015 for Gurmer Invest ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Klaus Bech,Gurmer Invest ApS,Revisionsfirmaet Gutfelt A/S,"HelsingÃ¸r, den 17. juli 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-06-30,2014-07-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:21543834,indberetninger-20180424,2.5118417999999996,25840755.0,,2018-03-30T10:01:02.722Z,2015-10-20T12:54:42.612Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-79-UC,2015-10-20T12:54:42.918Z,,,,,,,,,,,,,,,,,,,,,
