entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermLiabilitiesOtherThanProvisions,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,PropertyPlantAndEquipmentGross
10244099,2013-01-01,2013-01-01,c723,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,306000.0,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244099,2013-01-01,2013-01-01,c741,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,3754682.0,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244099,2013-01-01,2013-12-31,c111,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244099,2013-01-01,2013-12-31,c123,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,382110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244099,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,382110.0,0.0,53729.0,369378.0,423107.0,53729.0,40997.0,,,,,,,,,,,,,,,,,,,,,,
10244099,2013-01-01,2013-12-31,c742,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,382110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244099,2013-12-31,2013-12-31,c4,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,4442792.0,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,,,,,,,,4487643.0,11460.0,306000.0,2269618.0,24600.0,2218025.0,4487643.0,44851.0,24600.0,2218025.0,2009806.0,6900.0,244860.0,2218025.0,0.0,4136792.0,2009806.0,20251.0,248352.0,3492.0,13351.0,
10244099,2013-12-31,2013-12-31,c722,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,306000.0,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244099,2013-12-31,2013-12-31,c743,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,4136792.0,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10244099,2014-01-01,2014-01-01,c145,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8vcGRmcy8xMDI0NDA5OTtBcFMxNTQ0NTM7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/99044201/Y3ZyLmRrOi8veGJybHMvWC1EQUZGREU2OC0yMDE1MDMwNV8xMjI3MjBfMTM2.xml,33325.0,Vejle,7100.0,1.0,AbildstrÃ¦de,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2014.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2014 for opfyldt.,2015-01-28,2015-01-28,2015-03-04,33325.0,,10244099.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2014 for J.M. Invest Vejle ApS.,Ãrsrapport,Birgit Kristine Haastrup,Birgit Kristine Haastrup,J.M. Invest Vejle ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-01-28,Vejle,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:9478554,indberetninger-20180424,2.5118406,10244099.0,,2018-03-30T15:09:30.199Z,2015-03-05T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-16.901,2015-03-05T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218025.0
