entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
34692688,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",14859.0,-13588.0,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,7423.0,Holte,2014-01-01,2014-12-31,-31486.0,-35870.0,-28447.0,2015-12-31,2015-01-01,true,false,-4384.0,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,,,,,,,,,,,,,,,,,,,
34692688,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",,,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,,Holte,2014-01-01,2014-12-31,-31486.0,,,2015-12-31,2015-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,,,,,,,,,,,,,,,,,,,
34692688,2014-12-31,2014-12-31,c6,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",,,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,596856.0,43990.0,80000.0,396856.0,32500.0,-310070.0,200000.0,313362.0,596856.0,906926.0,0.0,0.0,313362.0,200000.0,19761.0,200000.0,-390070.0,906926.0,863349.0,39504.0,5767.0,23816.0,1237.0,
34692688,2015-01-01,2015-01-01,c10,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",,,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,-310070.0,,,,,,,,,,,,,,,,,,
34692688,2015-01-01,2015-01-01,c7,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",,,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,
34692688,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",,,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,-390070.0,,,,,,,,,,,,,,,,,,
34692688,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",,,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,0.0,,,,,,,,,,,,,,,,,,
34692688,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,40000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",8071.0,-222903.0,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,64.0,Holte,2014-01-01,2014-12-31,-216846.0,-271038.0,-270974.0,2015-12-31,2015-01-01,true,false,-54192.0,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
34692688,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",,,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,,Holte,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,,,,,,,,,,,,,,,,,,,
34692688,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzNjLzgzL2E1L2ZjLzI5YTItNDcxYi1iMTk2LWEzODMzYmM4MjY0YQ.xhtml,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzUwL2JhL2I1LzBlL2JkOWUtNDNhNC05OGIxLTI0NWUzNDgxYWYzZg.pdf,http://regnskaber.virk.dk/88629643/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2U0LzA5LzBiLzBiZjAtNDQ1ZS1hY2Y4LTgyNzg3ZjQwNTliMQ.xml,true,Holte,2840.0,46.0,Kong Valdemars Vej,2640 Hedehusene,"Baldersbuen 15A, 1. th.",Regnskabsklasse B,2016-05-26,2016-05-26,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har sÃ¦dvanlige garantiforpligtelser for udfÃ¸rt arbejde.</p>",,,34692688.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bo Nielsen,Bo Lennart Nielsen,Nordea Bank A/S,BOCO ApS,Exacta Regnskab ApS,,Holte,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,true,false,,false,false,Ingen bistand,urn:ofk:oid:22449867,indberetninger-20180424,2.59278,34692688.0,,2018-03-29T03:48:08.890Z,2016-05-26T09:47:00.987Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-82-WB,2016-05-26T09:47:01.162Z,,,,,,,,,,,,,,,,,,,,,,,,0.0
