entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
32311628,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,0.0,364599.0,362733.0,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,1326675.0,0.0,1866.0,751678.0,KÃ¸ge,2016-01-01,2016-12-31,0.0,0.0,-1866.0,2017-12-31,2017-01-01,937730.0,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,,,,,,,,,,,,,,,,,,,,
32311628,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,,,,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,,,,,KÃ¸ge,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,,,,,,,,,,,,,,,,,,,,
32311628,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,,,,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,,,,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,904021.0,166214.0,80000.0,904021.0,323315.0,80001.0,0.0,904021.0,824020.0,0.0,52994.0,172442.0,0.0,1.0,824020.0,762332.0,737807.0,8694.0,242050.0,
32311628,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,0.0,406061.0,403276.0,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,1452920.0,0.0,2785.0,857801.0,KÃ¸ge,2016-01-01,2016-12-31,0.0,0.0,-2785.0,2017-12-31,2017-01-01,998395.0,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,,,,,,,,,,,,,,,,,,,,
32311628,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,,,,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,,,,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,,,,,,,,,,,,,,,,,,,,
32311628,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,,,,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,,,,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,,,,,,,,,,,,,,,,,,,,Lars Warm
32311628,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,,,,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,,,,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,,,,,,,,,,,,,,,,,,,,Anders Agerbo Jensen
32311628,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,,,,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,,,,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,,,,,,,,,,,,,,,,,,,,Morten Krogh BrÃ¸nnicke
32311628,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,,,,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,,,,,KÃ¸ge,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,,,,,,,,,,,,,,,,,,,,
32311628,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzRhL2RhL2VhL2FlLzM2YjItNGU3MS05OTNiLWQ4NmQ5NjFiYzEwZQ.xhtml,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzLzkzL2E5LzNmL2Q5L2IzOGUtNGJmMS05ZGFkLTgxY2FhYzVlNGY1ZQ.pdf,http://regnskaber.virk.dk/82611323/ZG9rdW1lbnRsYWdlcjovLzAzL2EzLzUwL2IzLzRlLzllMmMtNDU1NC04ZmM1LTAxYTk5Zjk4YmU2OA.xml,true,HerfÃ¸lge,4681.0,2.0,Scheelsvej,4653 Karise,ElverhÃ¸jvej 25,Regnskabsklasse B,2018-04-30,2018-04-30,,,,32311628.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lea Ahrenkiel-Frellsen,Lars Warm,KSK FACILITY ApS,Lea Ahrenkiel-Frellsen,,,,,KÃ¸ge,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,false,false,"Selskabet har fravalgt revision og vi erklÃ¦rer hermed at betingelserne i henhold til Ã¥rsregnskabslovens Â§ 135, stk. 1, 2. pkt. er opfyldt. Samtidig indstilles det til generalforsamlingen ogsÃ¥ at fravÃ¦lge revisionen for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25439230,indberetninger-20180424,2.59278,32311628.0,AWNFFxJox8uVRSOdgZoD,2018-05-09T13:29:50.560Z,2018-05-09T13:28:45.466Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-84-UP,2018-05-09T13:28:45.678Z,1054872.0,59918.0,80000.0,1054872.0,493848.0,80001.0,0.0,1054872.0,974871.0,0.0,51805.0,233136.0,0.0,1.0,974871.0,663242.0,994954.0,259824.0,267970.0,
