entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
32325548,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,1022693.0,1129544.0,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,12.0,32.0,HolbÃ¦k,2014-01-01,2014-12-31,79259.0,106871.0,106851.0,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,27612.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,,,,,,,,,,,,,,,
32325548,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,,,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,,,HolbÃ¦k,2014-01-01,2014-12-31,70000.0,,,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,,,,,,,,,,,,,,,
32325548,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,,,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,,,HolbÃ¦k,2014-01-01,2014-12-31,9259.0,,,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,,,,,,,,,,,,,,,
32325548,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,,,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,351255.0,228435.0,50000.0,351255.0,129259.0,351255.0,221996.0,184384.0,70000.0,9259.0,221996.0,122820.0,27612.0,10000.0,122820.0
32325548,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,1151984.0,1180671.0,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,1307.0,0.0,HolbÃ¦k,2014-01-01,2014-12-31,18379.0,27380.0,28687.0,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,9001.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,,,,,,,,,,,,,,,
32325548,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,,,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,,,,,,,,,,,,,,,
32325548,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,,,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,,,,,,,,,,,,,,,
32325548,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,,,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,,,HolbÃ¦k,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,,,,,,,,,,,,,,,
32325548,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,,,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,,,HolbÃ¦k,2014-01-01,2014-12-31,18379.0,,,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,,,,,,,,,,,,,,,
32325548,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1L2U3L2U4LzA0LzUwNGQtNGZmOS04ODZiLTAyNGFhYjEzYzlhMg.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2FjL2ViLzI5LzE2LzBhZTgtNDliNC05ZDZlLTkxM2MwYjExMWIxYw.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2IxLzc2LzAwL2Y4OTQtNGM3Yy1hYjViLTZmNDhhNTEwNzg4OA.xml,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2016-01-12,2016-01-25,statsautoriseret revisor,,,19720705.0,32325548.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,RevisorGÃ¥rden HolbÃ¦k registreret revisoraktieselskab,GORMSEN VU CONSULTING ApS,RevisorgÃ¥rden HolbÃ¦k,,,HolbÃ¦k,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-12,HolbÃ¦k,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21923728,indberetninger-20180424,2.5953732000000005,32325548.0,,2018-03-28T17:14:19.599Z,2016-01-26T07:39:42.539Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AN-62-JQ,2016-01-26T07:39:52.731Z,327448.0,15073.0,50000.0,327448.0,77638.0,327448.0,249810.0,230809.0,0.0,27638.0,249810.0,312375.0,9001.0,10000.0,312375.0
