entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32325548,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,0.0,statsautoriseret revisor,1151984.0,1180671.0,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,1307.0,HolbÃ¦k,2015-01-01,2015-12-31,18379.0,27380.0,28687.0,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,9001.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,,,,,,,,,,,,,,,,,
32325548,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,,statsautoriseret revisor,,,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,,HolbÃ¦k,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,,,,,,,,,,,,,,,,,
32325548,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,,statsautoriseret revisor,,,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,,HolbÃ¦k,2015-01-01,2015-12-31,18379.0,,,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,,,,,,,,,,,,,,,,,
32325548,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,,statsautoriseret revisor,,,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,,HolbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,327448.0,15073.0,50000.0,327448.0,77638.0,0.0,327448.0,249810.0,0.0,230809.0,0.0,0.0,27638.0,249810.0,312375.0,9001.0,10000.0,312375.0,,,
32325548,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,,statsautoriseret revisor,,,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,,HolbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,50000.0,,,,,,,,,,,,,,,,
32325548,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,,statsautoriseret revisor,,,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,,HolbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,27638.0,,,,,,,,,,,,,,,,
32325548,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,,statsautoriseret revisor,,,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,,HolbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,0.0,,,,,,,,,,,,,,,,
32325548,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,,statsautoriseret revisor,,,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,,HolbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,77638.0,,,,,,,,,,,,,,,,
32325548,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,5264.0,statsautoriseret revisor,1230460.0,1825431.0,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,383.0,HolbÃ¦k,2015-01-01,2015-12-31,459062.0,589324.0,589707.0,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,130262.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,,,,,,,,,,,,,,,0.0,,
32325548,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzYxL2RhLzJkLzMyLzU1YzctNDMzNC05OTk0LTQ1YmEwMzFjYmY2Mw.xhtml,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzLzhlL2JjLzU0L2RlLzFlMmYtNDY1ZC1iYmE0LTdjNDYxMjBiZWVlYQ.pdf,http://regnskaber.virk.dk/84552323/ZG9rdW1lbnRsYWdlcjovLzAzL2MzL2ZjL2JhLzIyL2Y3NTgtNDAwOC1hMmI4LWMwZTgyMmNmYTI5OA.xml,true,Danmark,DK,HolbÃ¦k,4300.0,60.0,Kalundborgvej,HolbÃ¦k,4300.0,6.0,Glentevej,4300 HolbÃ¦k,Kalundborgvej 60,Til kapitalejerne i Gormsen Vu Consulting ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-12,2017-01-30,,statsautoriseret revisor,,,32325548.0,1003950290.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Britt Steen,Jens Gormsen Vu,Jens Gormsen Vu,GORMSEN VU CONSULTING ApS,RevisorGÃ¥rden HolbÃ¦k A/S,,HolbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-12,HolbÃ¦k,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23440565,indberetninger-20180424,2.59278,32325548.0,,2018-03-27T13:26:29.376Z,2017-02-01T07:50:43.424Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-19-BQ,2017-02-01T07:50:43.631Z,,,,,,,,,,,,,,,,,,,,19720705.0,REVISORGÃRDEN HOLBÃK REGISTRERET REVISORAKTIESELSKAB
