entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalents,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
25205588,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,264263.0,338972.0,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,132610.0,1224.0,Greve,2017-01-01,2017-12-31,161943.0,207586.0,338972.0,2018-12-31,2018-01-01,603235.0,false,45643.0,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,,,,,,,,,,,,,,,,,,,,,,,,,
25205588,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,,,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,,,Greve,2017-01-01,2017-12-31,161943.0,,,2018-12-31,2018-01-01,,false,,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,,,,,,,,,,,,,,,,,,,,,,,,,
25205588,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,,,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,,,Greve,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,10589053.0,200000.0,2636366.0,1872797.0,66214.0,7607214.0,10589053.0,8180412.0,560212.0,279259.0,279259.0,5340486.0,4780274.0,7952687.0,2625820.0,2036297.0,2636366.0,7673428.0,535844.0,535844.0,-953023.0,803629.0,2839926.0,2636366.0,
25205588,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,256421.0,347884.0,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,117294.0,1248.0,Greve,2017-01-01,2017-12-31,167922.0,215284.0,331330.0,2018-12-31,2018-01-01,604305.0,false,47362.0,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,,,,,,,,,,,,,,,,,,,,,,,,,
25205588,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,,,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,,,Greve,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,,,,,,,,,,,,,,,,,,,,,,,,,
25205588,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,,,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,,,Greve,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,,,,,,,,,,,,,,,,,,,,,,,,,Jens Christian Mess
25205588,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,,,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,,,Greve,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,,,,,,,,,,,,,,,,,,,,,,,,,Christian Mess
25205588,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,,,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,,,Greve,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,,,,,,,,,,,,,,,,,,,,,,,,,Jeanette Christine Mess
25205588,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,,,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,,,Greve,2017-01-01,2017-12-31,167922.0,,,2018-12-31,2018-01-01,,false,,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,,,,,,,,,,,,,,,,,,,,,,,,,
25205588,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzLzAzL2Y1LzlkLzYyL2NkZmEtNDg4OS1iY2JhLWQ1OTFmOWZkZjkzYw.xhtml,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2LzE0LzY2L2I5L2NkZmMtNGFmMS1iNDRlLTNhNTQwMTllMDU0MA.pdf,http://regnskaber.virk.dk/88550252/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0L2Q3LzEzL2EyLzNhNjctNGMyZC05YzJhLTExZjgyOGZmMzQ2Mg.xml,true,Greve,2670.0,25.0,Rytterbakken,2670 Greve,Rytterbakken 25,0.0,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-20,2019-05-20,16554.0,,,25205588.0,Ãrsrapport,Jens Christian Mess,Jens Christian Mess,MESS INVEST ApS,Jens Christian Mess,,,Greve,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,,false,,43905077.0,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27176841,indberetninger-20180424,2.5949414,25205588.0,AWrVYUjhRYGX6_YTH1Zd,2019-05-20T13:14:47.498Z,2019-05-20T13:14:41.711Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BF-02-MJ,2019-05-20T13:14:41.941Z,10556452.0,200000.0,2620307.0,2040719.0,49661.0,7607225.0,10556452.0,7902354.0,412894.0,279259.0,279259.0,4944648.0,4531754.0,7936145.0,2625820.0,1986715.0,2620307.0,7656886.0,613379.0,613379.0,-785101.0,970991.0,2957706.0,2620307.0,
