entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33363788,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,8029.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33363788,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
33363788,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,-8029.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,-5953.0,0.0,66.0,2.0,-6017.0,-5953.0,2012.0,,,,,,,,,,,,,,,,,,,,
33363788,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,,,,,,,,9409.0,3088.0,80000.0,9409.0,4321.0,-147083.0,9409.0,156492.0,0.0,0.0,0.0,0.0,-227083.0,156492.0,108506.0,39986.0,6321.0,2000.0,8000.0,
33363788,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,75176.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,-6187.0,80000.0,0.0,2.0,73815.0,-6187.0,-1361.0,,,,,,,,,,,,,,,,,,,,
33363788,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33363788,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,-75176.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33363788,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33363788,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Casper MÃ¸lgaard Larsen
33363788,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ExLzBlLzZiLzdlNjUtNDMzOC05NGIyLTlmMzgxZTM1NDc2Mg.pdf,http://regnskaber.virk.dk/88736333/ZG9rdW1lbnRsYWdlcjovLzAzL2NhLzNjL2YxLzljL2JiMGQtNDcxZS04Y2FhLWZjZWVkMzZiNzU4ZA.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i C. LARSEN HOLDING ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som C. LARSEN HOLDING ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-01-23,2019-01-23,2010-12-13,2019-01-23,30563670.0,33363788.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for C. LARSEN HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dorte Juel Viborg,Casper MÃ¸lgaard Larsen,Juel Viborg,C. LARSEN HOLDING ApS,"Juel Viborg, Registreret revisionsvirksomhed",Skovlunde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ballerup, 151",2018-12-31,2018-01-01,false,2019-01-23,KÃ¸benhavn,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26592798,indberetninger-20180424,2.5122662,33363788.0,AWh6jFaqet7j816Dx27d,2019-01-23T11:50:46.045Z,2019-01-23T11:50:43.526Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AF-46-LT,2019-01-23T11:50:43.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
