entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
28982577,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,193392.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28982577,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28982577,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,-193392.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,44323.0,872471.0,781249.0,18641.0,-154186.0,-135545.0,39206.0,,,,,,,,,,,,,,,,,,,,,,,,
28982577,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,,,,,,,,288520.0,13897.0,125000.0,122970.0,20905.0,-297005.0,165550.0,288520.0,585525.0,91724.0,91724.0,165550.0,196216.0,0.0,165550.0,-422005.0,0.0,493801.0,32500.0,162724.0,109073.0,102361.0,88168.0,
28982577,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,-106716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,45636.0,765754.0,729988.0,25314.0,-106716.0,-81402.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
28982577,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28982577,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,106716.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28982577,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28982577,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Blicher Hansen
28982577,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlL2RkLzNkLzI5LzY5ZDktNGExZS1iYjRhLWQ4ZWY0NmM0ZmJmMg.pdf,http://regnskaber.virk.dk/77528982/ZG9rdW1lbnRsYWdlcjovLzAzL2Q1L2JmL2JlL2FhL2ZjNWEtNGE1Mi1hYmMyLTk4OWI0M2ZlMjNmNw.xml,true,"4672, Klippinge",RÃ¥mosevej 11A,Til kapitalejerne i HH Byg KÃ¸ge ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-02-26,2018-02-26,2005-09-02,2018-03-28,15735376.0,28982577.0,15735376.0,mne10769,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for HH Byg KÃ¸ge ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Pedersen,Henrik Blicher Hansen,"bp-revision, registrerede revisorer",Nordea A/S,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer, godkendt revisionsfirma",KÃ¸ge,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-02-26,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25252480,indberetninger-20180424,2.5118417999999996,28982577.0,,2018-04-04T14:45:03.587Z,2018-04-03T07:32:43.583Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-94-YC,2018-04-03T07:32:43.761Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
