entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,NameAndSurnameOfMemberOfExecutiveBoard
28982577,2012-01-01,2012-12-31,ID_11,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",43407.0,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
28982577,2012-01-01,2012-12-31,ID_13,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",43407.0,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
28982577,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",-43407.0,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,3278.0,352260.0,328484.0,16353.0,0.0,-43407.0,-27054.0,
28982577,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",0.0,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
28982577,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
28982577,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
28982577,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",-62180.0,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
28982577,2013-01-01,2013-12-31,ID_12,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",-57180.0,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
28982577,2013-01-01,2013-12-31,ID_14,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
28982577,2013-01-01,2013-12-31,ID_15,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8vcGRmcy8yODk4MjU3NztBcFMzNTYxMTM7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77528982/Y3ZyLmRrOi8veGJybHMvWC05MkJCMzBFNC0yMDE0MDUyNV8xMjUxNTdfMzI0.xml,"Klippinge, 4672",RÃ¥mosevej 11 A,Til kapitalejerne i HH Byg KÃ¸ge ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2013 - 31-12-2013.",2006-08-10,2014-05-25,0.0,28982577.0,15735376.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2013 - 31-12-2013 for HH Byg KÃ¸ge ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Blicher Hansen,HH Byg KÃ¸ge ApS,"bp-revision, registrerede revisorer FSR - danske revisorer",,2013-12-31,2013-01-01,2014-05-17,Klippinge,28 95 73 30,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:17057001,indberetninger-20180424,2.512258,28982577.0,,2018-04-01T01:34:36.847Z,2014-05-25T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-77.313,2014-05-25T22:00:00.000Z,,,,,,,,
