entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
28978065,2014-01-01,2014-01-01,c251,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,-685657.0,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,685657.0,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,,,,,,,,,,,,,,,,
28978065,2014-01-01,2014-01-01,c470,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,125000.0,,,,,,,,,,,,,,,
28978065,2014-01-01,2014-01-01,c494,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,-602582.0,,,,,,,,,,,,,,,
28978065,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,,-2500.0,,,,,,,,,,,,,,
28978065,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,,-2500.0,-2500.0,-2500.0,-2500.0,,,,,,,,,,,
28978065,2014-01-01,2014-12-31,c495,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,,-2500.0,,,,,,,,,,,,,,
28978065,2014-12-31,2014-12-31,c253,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,-685657.0,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,685657.0,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,,,,,,,,,,,,,,,,
28978065,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,-480082.0,,,,,0.0,125000.0,0.0,480082.0,-605082.0,480082.0,477582.0,2500.0,,,
28978065,2014-12-31,2014-12-31,c472,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,125000.0,,,,,,,,,,,,,,,
28978065,2014-12-31,2014-12-31,c496,,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzExL2RlL2EzLzE3MTctNDY1ZS1iZDgxLTM2N2Q5NGM5YmE4ZA.pdf,http://regnskaber.virk.dk/56087982/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzQyL2JhLzk1LzMzNmItNDZlMy1hMGY3LTMyODdmMTk2ZWMzYQ.xml,,Danmark,Vejle,7100.0,2.0,Gunhilds Plads,Vejle,7100.0,A,Hjulmagervej 4,"7100, Vejle","Gunhilds Plads, 2",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-06-07,2016-06-07,2016-06-07,statsautoriseret revisor,32285201.0,28978065.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Carsten Sigvert Holding ApS.,Ãrsrapport,,Christian Holm,Carsten Sigvert,Carsten Sigvert,"Martinsen, Statsautoriseret Revisionspartnerselskab",Carsten Sigvert Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Vejle,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-06-07,Vejle,75 82 10 55,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22776676,indberetninger-20180424,2.5124266,28978065.0,,2018-03-29T14:39:05.734Z,2016-06-27T05:40:25.596Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-47-NC,2016-06-27T05:40:25.687Z,-605082.0,,,,,,,,,,,,,,,
