entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
26161940,2017-05-01,2018-04-30,c109,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,500000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161940,2017-05-01,2018-04-30,c123,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,-526562.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161940,2017-05-01,2018-04-30,c3,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,1141168.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,-15599.0,1167730.0,3364.0,15143.0,0.0,11779.0,1136988.0,-15599.0,-4180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161940,2017-05-01,2018-04-30,c475,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,1167730.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161940,2018-04-30,2018-04-30,c4,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,,,,,,,,,,16224932.0,125000.0,740150.0,13783830.0,16224932.0,2441102.0,15484782.0,13451949.0,0.0,0.0,15484782.0,2032833.0,0.0,330400.0,500000.0,12284950.0,873880.0,2441102.0,1803724.0,279540.0,740150.0,0.0,349838.0,0.0,409750.0,8000.0,,
26161940,2018-05-01,2019-04-30,c1,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,1500069.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,-31771.0,1540473.0,20312.0,20420.0,413.0,108.0,1488695.0,-31771.0,-11374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161940,2018-05-01,2019-04-30,c108,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161940,2018-05-01,2019-04-30,c114,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,1540473.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161940,2018-05-01,2019-04-30,c122,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,-40404.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26161940,2018-05-01,2019-04-30,c70,,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ViL2UwLzY2L2FlNTEtNGYwMy1hYWVlLWMzMTNjNGI4MzhlOA.pdf,http://regnskaber.virk.dk/04916162/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzYxL2MxLzBkL2E0ZmQtNDljNy04ZjZhLWM4MWEyMWRkMWEzYg.xml,Danmark,Aarhus C,8000.0,173.0,Marselis Boulevard,Malling,8340.0,78.0,Malling Bjergvej,"8000, Aarhus C","Marselis Boulevard, 173",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-08-01,2019-08-01,2001-06-20,2019-08-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,aarhus@kvistjensen.dk,36717785.0,26161940.0,36717785.0,mne35438,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for WÃ¸hlk Holding ApS.,Ãrsrapport,Brian Christensen,Steen WÃ¸hlk,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",WÃ¸hlk Holding ApS,"Kvist & Jensen, Statsautoriseret Revisionspartnerselskab",Malling,2017-05-01,2018-04-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2019-04-30,2018-05-01,2019-08-01,Aarhus C,86 20 76 20,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27756447,indberetninger-20180424,2.5118406,26161940.0,AWy4nhxhIXJRhhXBNAGN,2019-08-22T09:17:58.689Z,2019-08-22T09:17:44.568Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-CH-12-TQ,2019-08-22T09:17:44.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steen WÃ¸hlk,DirektÃ¸r
