entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
24218457,2016-10-01,2017-09-30,c174,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,32.0,3.0,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,36907.0,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,2235628.0,955966.0,+45 33 93 44 56,2420686.0,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,26765.0,greve,62714.0,2016-10-01,2017-09-30,121354.0,158293.0,185058.0,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,3376652.0,true,2018-12-17,Copenhagen,13073.0,36939.0,+45 33 93 44 46,2159841.0,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,,,,,,,,,,,,,
24218457,2016-10-01,2017-09-30,c195,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,,,+45 33 93 44 56,,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,greve,,2016-10-01,2017-09-30,121354.0,,,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,,true,2018-12-17,Copenhagen,,,+45 33 93 44 46,,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,,,,,,,,,,,,,
24218457,2017-09-30,2017-09-30,c172,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,,,+45 33 93 44 56,,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,greve,,2016-10-01,2017-09-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,,true,2018-12-17,Copenhagen,,,+45 33 93 44 46,,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,2829173.0,177201.0,125000.0,0.0,2655641.0,2829173.0,173532.0,163086.0,83226.0,2530641.0,173532.0,2651972.0,2568746.0,10446.0,,,
24218457,2017-10-01,2017-10-01,c226,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,,,+45 33 93 44 56,,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,greve,,2016-10-01,2017-09-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,,true,2018-12-17,Copenhagen,,,+45 33 93 44 46,,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,125000.0,,,,,,,,,,,,
24218457,2017-10-01,2017-10-01,c253,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,,,+45 33 93 44 56,,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,greve,,2016-10-01,2017-09-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,,true,2018-12-17,Copenhagen,,,+45 33 93 44 46,,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,2530641.0,,,,,,,,,,,,
24218457,2017-10-01,2018-09-30,c173,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,0.0,2.0,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,30360.0,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,1320054.0,1291931.0,+45 33 93 44 56,1450665.0,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,10139.0,11.0,greve,59680.0,2016-10-01,2017-09-30,100240.0,130600.0,130611.0,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,2742596.0,true,2018-12-17,Copenhagen,0.0,30360.0,+45 33 93 44 46,1250235.0,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed,
24218457,2017-10-01,2018-09-30,c194,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,,,+45 33 93 44 56,,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,greve,,2016-10-01,2017-09-30,100240.0,,,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,,true,2018-12-17,Copenhagen,,,+45 33 93 44 46,,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,,,,,,,,,,,,,
24218457,2017-10-01,2018-09-30,c254,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,,,+45 33 93 44 56,,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,greve,,2016-10-01,2017-09-30,100240.0,,,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,,true,2018-12-17,Copenhagen,,,+45 33 93 44 46,,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,,,,,,,,,,,,,
24218457,2017-10-01,2018-09-30,c321,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,,,+45 33 93 44 56,,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,greve,,2016-10-01,2017-09-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,,true,2018-12-17,Copenhagen,,,+45 33 93 44 46,,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
24218457,2017-10-01,2018-09-30,c637,,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzk3Lzk5LzU4L2YzN2YtNGM5NC05NmIzLWE0YzA2NDk0NWVlNw.pdf,http://regnskaber.virk.dk/75481242/ZG9rdW1lbnRsYWdlcjovLzAzL2EwLzVkL2U0LzY0L2NiMGMtNDFkZi1iNDUxLTAyNTE3N2U3YWU2MA.xml,true,Copenhagen V,1561.0,29.0,Havneholmen,2670 Greve,Agenavej 39D,DK-1561 Copenhagen V,Havneholmen 29,To the Shareholder of Targus Denmark ApS,,,Regnskabsklasse B,The Annual Report is presented in accordance with the Danish Financial Statements Act.,In our opinion the Financial Statements give a true and fair view of the Company's financial position at 30 September 2018 and of the results of the Company's operations for the financial year 1 October 2017  - 30 September 2018.,The board of executives remain of the opinion that the conditions for opting out of audit have been fulfilled.,,2018-12-17,1999-05-01,2019-02-14,State Authorised Public Accountant,Contingent assets,TARGUS@bdo.co.uk,,,+45 33 93 44 56,,20222670.0,24218457.0,20222670.0,mne32094,Today the Board of Executives have discussed and approved the Annual Report of Targus Denmark ApS for the financial year 1 October 2017  - 30 September 2018.,Ãrsrapport,The Management's Review includes in our opinion a fair presentation of the matters dealt with in the Review.,Brian Olsen Halling,Anna Murphy,Targus Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,greve,,2016-10-01,2017-09-30,,,,We recommend the Annual Report be approved at the Annual General Meeting.,greve,2018-09-30,2017-10-01,,true,2018-12-17,Copenhagen,,,+45 33 93 44 46,,urn:ofk:oid:26746016,indberetninger-20180424,2.5118406,24218457.0,AWkzfvaHRYGX6_YTFa28,2019-02-28T09:46:20.040Z,2019-02-28T09:45:52.060Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AN-93-WA,2019-02-28T09:45:52.179Z,,,,,,,,,,,,,,,,,William Eiler Oppenlander
