entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32359329,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",-4000.0,32359329.0,mne784,1020599592.0,59976.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,55976.0,55976.0,-4000.0,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,,
32359329,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32359329.0,mne784,1020599592.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,,
32359329,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32359329.0,mne784,1020599592.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,55976.0,,,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,,
32359329,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32359329.0,mne784,1020599592.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,74793.0,14817.0,125000.0,14817.0,71043.0,74793.0,3750.0,59976.0,59976.0,59976.0,3750.0,0.0,-53957.0,3750.0,,
32359329,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",-4500.0,32359329.0,mne784,1020599592.0,101524.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,97024.0,97024.0,-4500.0,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,,
32359329,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32359329.0,mne784,1020599592.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,36972912.0,JVBM Revision ApS Godkendte revisorer
32359329,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32359329.0,mne784,1020599592.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,,
32359329,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32359329.0,mne784,1020599592.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,36972912.0,JVBM Revision ApS Godkendte revisorer
32359329,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32359329.0,mne784,1020599592.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,43444.0,,,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,,
32359329,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2E1LzQwLzVlLzM2LzU3YTktNGM4NS1iMzE4LTIyOTg1NmUyYTQ2Yg.xhtml,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2EzL2Y0L2RmL2EwNjktNDVkMC04MzU0LTM1MjI0MDFlNGE0Ng.pdf,http://regnskaber.virk.dk/92395323/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2E0L2Y3LzA5LzBhMDAtNDAyYS1iNzQzLTZkNGY4Y2FjNWJiNw.xml,true,Danmark,DK,Herlev,2730.0,"8, st tv",LyskÃ¦r,Hvidovre,2650.0,58.0,Brobyvej,2730 Herlev,LyskÃ¦r 8,Til den daglige ledelse i PF Media APS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,0.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-06-19,2019-06-19,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>",,32359329.0,mne784,1020599592.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Bent Madsen,Preben Simonsen,Preben Friis Simonsen,PF MEDIA ApS,JVBM Revision ApS,Hvidovre,2017-01-01,2017-12-31,53580.0,,,2018-12-31,2018-01-01,true,2019-06-19,Herlev,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27548461,indberetninger-20180424,2.5949402000000004,32359329.0,AWtxGS3ljptzAuyFinoS,2019-06-19T18:56:54.397Z,2019-06-19T18:56:43.288Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BM-38-PT,2019-06-19T18:56:43.502Z,,,,,,,,,,,,,,,,
