entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
45799719,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,172077.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",26842.0,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,0.0,89919.0,Odense,2015-01-01,2015-12-31,-55316.0,-55316.0,-145235.0,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,,,,,,,,,,,,,,,,,,
45799719,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,,,,,,,,,,,,,,,,,,
45799719,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,,,Odense,2015-01-01,2015-12-31,-55316.0,,,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,,,,,,,,,,,,,,,,,,
45799719,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,1925161.0,253685.0,200000.0,1332264.0,1608667.0,74493.0,550897.0,1925161.0,316494.0,42000.0,74493.0,592897.0,42000.0,1004086.0,305494.0,550897.0,1408667.0,1004086.0,316494.0,11000.0,,
45799719,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,200000.0,,,,,,,,,,,,,,,,,
45799719,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,1408667.0,,,,,,,,,,,,,,,,,
45799719,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,1608667.0,,,,,,,,,,,,,,,,,
45799719,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,12243.0,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",111851.0,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,34709.0,0.0,Odense,2015-01-01,2015-12-31,64899.0,64899.0,99608.0,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,,,,,,,,,,,,,,,,,,
45799719,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,,,Odense,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,,,,,,,,,,,,,,,,,25491742.0,REVISIONFIRMAET ERIK REINSBORG REGISTRERET REVISIONSANPARTSSELSKAB
45799719,2016-01-01,2016-12-31,c13,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzdiLzg0LzRlLzFiMWItNGVmNy04OGEzLTgyYTk3MDFlYTRlMA.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2YxLzEwL2UwL2ZlMGUtNGFkZS05NjM4LWMzNzM1NGM0MGRhMw.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzcyL2JkLzI2L2MwMDEtNDg2ZS05ZDE1LTI0YWIzMGMxYjZkNw.xml,true,Danmark,DK,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-26,2017-04-26,,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,45799719.0,1007770533.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne Marie Strange Eriksson,SUSANNE STRANGE ApS,Erik,,,Odense,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,2017-04-26,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23774630,indberetninger-20180424,2.595548,45799719.0,,2018-03-27T17:13:03.289Z,2017-04-27T15:00:45.233Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-92-ZY,2017-04-27T15:00:45.418Z,,,,,,,,,,,,,,,,,,,,,,
