entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,NameOfAuditFirm
45799719,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,12243.0,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",111851.0,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,34709.0,RudkÃ¸bing,2016-01-01,2016-12-31,64899.0,64899.0,99608.0,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,
45799719,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,,RudkÃ¸bing,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,
45799719,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,,RudkÃ¸bing,2016-01-01,2016-12-31,64899.0,,,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,
45799719,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,,RudkÃ¸bing,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,2068465.0,117671.0,200000.0,1487811.0,1673566.0,62480.0,538654.0,2068465.0,394899.0,42000.0,62480.0,580654.0,42000.0,1307660.0,383899.0,538654.0,1473566.0,1307660.0,394899.0,11000.0,
45799719,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,548096.0,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",915391.0,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,179.0,RudkÃ¸bing,2016-01-01,2016-12-31,367116.0,367116.0,367295.0,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,
45799719,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,,RudkÃ¸bing,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,REVISIONFIRMAET ERIK REINSBORG REGISTRERET REVISIONSANPARTSSELSKAB
45799719,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,,RudkÃ¸bing,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,
45799719,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,,RudkÃ¸bing,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,REVISIONFIRMAET ERIK REINSBORG REGISTRERET REVISIONSANPARTSSELSKAB
45799719,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,,RudkÃ¸bing,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,
45799719,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1LzQwL2MwL2E0LzM3ZTEtNDkyYS05MWQ4LTMxZDZiYTNiYzE1Yg.xhtml,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzLzVkLzM0LzM5LzFmLzVmZGYtNGRmZS1iZjVlLTE3NWM2MmEzNjgxZQ.pdf,http://regnskaber.virk.dk/91799754/ZG9rdW1lbnRsYWdlcjovLzAzL2VmLzc0LzFkLzY3Lzk0YWEtNGYxMy1hYTVmLWIzZmZmMGUxYWU2YQ.xml,true,Danmark,Odense C,5000.0,107.0,MosegÃ¥rdsvej,RudkÃ¸bing,5900.0,8.0,Ãstergade,5000 Odense C,MosegÃ¥rdsvej 107,Til den daglige ledelse i Susanne Strange ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-31,2018-05-31,,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er detailhandel med brugskunst.</p>",,25491742.0,45799719.0,mne15465,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Erik Reinsborg,Susanne Strange,Susanne  Strange,SUSANNE STRANGE ApS,Erik Reinsborg,,RudkÃ¸bing,2016-01-01,2016-12-31,367116.0,,,2017-12-31,2017-01-01,false,false,2018-05-31,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25764278,indberetninger-20180424,2.5949414,45799719.0,AWPg8LMP0wkEsASktjv_,2018-06-08T19:48:36.242Z,2018-06-08T19:47:40.111Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-25-JA,2018-06-08T19:47:40.288Z,,,,,,,,,,,,,,,,,,,,,
