entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherInterestExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
36933933,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,0.0,3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",186000.0,2019-03-25,2015-06-23,2019-03-29,499000.0,Statsautoriseret revisor,-900000.0,2581000.0,3989000.0,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,107000.0,79000.0,79000.0,Esbjerg,749000.0,2017-01-01,2017-12-31,644000.0,830000.0,909000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,8000.0,186000.0,1717000.0,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36933933,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,-256000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36933933,2017-01-01,2017-12-31,c218,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,900000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36933933,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,4158000.0,487000.0,50000.0,9000.0,972000.0,3073000.0,175000.0,4158000.0,3052000.0,1752000.0,30000.0,1752000.0,3278000.0,30000.0,0.0,3248000.0,900000.0,134000.0,134000.0,22000.0,1300000.0,574000.0,0.0,393000.0,6000.0,0.0,373000.0,378000.0,,,,,,,
36933933,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36933933,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,21919.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36933933,2018-01-01,2018-01-01,c254,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36933933,2018-01-01,2018-01-01,c506,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538229.0,3611376.0,,,,,
36933933,2018-01-01,2018-01-01,c541,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53457.0,227740.0,,,,,
36933933,2018-01-01,2018-01-01,c565,,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzQ5L2JjLzhhL2JhY2MtNGU2Zi05MGFlLWJiZWQzOTA0YjUzMA.pdf,http://regnskaber.virk.dk/33933963/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2FlL2I4L2U1L2Q3NDItNGNkOC05OTdiLTMxNjNiMzU3ZTdiNQ.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,Frederiksberg,2000.0,76.0,Dirch Passers AllÃ©,6700 Esbjerg,Jyllandsgade 79C 2.,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-25,2015-06-23,2019-03-29,,Statsautoriseret revisor,-900000.0,,,20222670.0,36933933.0,20222670.0,mne10148,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for ÃjenlÃ¦ge Thomas Storr-Paulsen ApS.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",JÃ¸rgen Kjer,Thomas Storr-Paulsen,Thomas Storr-Paulsen,LÃ¦gernes Pensions Bank,ÃjenlÃ¦ge Thomas Storr-Paulsen ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Esbjerg,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Esbjerg,2018-12-31,2018-01-01,true,2019-03-25,Kolding,,,,urn:ofk:oid:26959913,indberetninger-20180424,2.5097454,36933933.0,AWoBNu-5RYGX6_YTGump,2019-04-09T08:29:53.315Z,2019-04-09T08:28:57.753Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-82-YX,2019-04-09T08:28:58.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30200.0,,,,
