entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,ReportingResponsibilitiesAccordingToTheDanishExecutiveOrderOnApprovedAuditorsReportsEspeciallyOtherMattersAudit,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,InvestmentsWithNegativeEquityTransferredToProvisions,RevaluationsOfInvestmentsOfTheYear
26131340,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,-1168.0,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",2820.0,2017-03-20,2001-07-01,2017-03-20,-5313.0,Statsautoriseret revisor,-155800.0,-4930.0,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,339479.0,Ãrsrapport,175.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,-986.0,17161.0,811.0,17161.0,Virum,2015-01-01,2015-12-31,343759.0,345411.0,-10243.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,-1652.0,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2015-01-01,2015-12-31,c179,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2015-01-01,2015-12-31,c185,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,339479.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,-96920.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,10625.0,433101.0,9671.0,125000.0,415169.0,10625.0,433101.0,15594.0,110663.0,110663.0,0.0,121288.0,5000.0,10063.0,101200.0,2338.0,2338.0,317663.0,-128694.0,15594.0,2009.0,302142.0,240000.0,52079.0,8585.0,0.0,0.0,,,,,,,,
26131340,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2016-01-01,2016-01-01,c235,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,77663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,111306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzI2L2QzLzY2LzRjL2VhYzctNGY1Ny1iMTQ3LTUzNWE4OGRhNDE5Ng.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzQ4L2ZhL2Y4LzQ2LzI4MGMtNDM2OC04ZjlhLWQ1NGM1N2I4NDUyZQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Ryvej 18,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,,5313.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-03-20,2001-07-01,2017-03-20,,Statsautoriseret revisor,-155800.0,,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Prolific ApS.,,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Virum,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2016-12-31,2016-01-01,true,false,2017-03-20,KÃ¸benhavn,,urn:ofk:oid:23646995,indberetninger-20180424,2.5097490000000002,26131340.0,,2018-03-28T03:51:02.388Z,2017-03-27T12:08:58.595Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-16-ZF,2017-03-27T12:08:58.753Z,,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
