entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AdjustmentsForCurrentTaxOfPriorPeriod,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,InvestmentsGross,NameOfAuditFirm,AdditionsToInvestments,DividendIncomeRelatedToInvestments,InvestmentsWithNegativeEquityTransferredToProvisions,OtherAdjustmentsRelatedToInvestments,RevaluationsOfInvestmentsOfTheYear,DistributedDividendsFromGroupEnterprises,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,AccumulatedRevaluationsOfInvestments
26131340,2014-01-01,2014-12-31,c100,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2014-01-01,2014-12-31,c110,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,35931.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2014-01-01,2014-12-31,c90,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,35931.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,-3506.0,-22614.0,-5313.0,92156.0,0.0,-24750.0,0.0,0.0,-242.0,200.0,-242.0,200.0,62051.0,86843.0,-26120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2014-01-01,2014-12-31,c92,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2014-12-31,2014-12-31,c112,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,15938.0,228180.0,5409.0,125000.0,180242.0,93226.0,15938.0,228180.0,131448.0,108373.0,32000.0,32000.0,108373.0,47938.0,5000.0,114422.0,0.0,3506.0,3506.0,0.0,-31774.0,23075.0,0.0,174833.0,50000.0,10411.0,0.0,18075.0,,,,,,,,,,,,
26131340,2015-01-01,2015-01-01,c138,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10626.0,26563.0,,,,,,,,,,
26131340,2015-01-01,2015-01-01,c231,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,
26131340,2015-01-01,2015-01-01,c234,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32000.0,,,,,,,,,
26131340,2015-01-01,2015-01-01,c252,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26131340,2015-01-01,2015-01-01,c261,,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzLzgwLzE5LzgyLzEzLzcwZjktNGYwYy1iZjUzLTdmYmQwYzI4ZjM0NA.pdf,http://regnskaber.virk.dk/04313162/ZG9rdW1lbnRsYWdlcjovLzAzL2QwL2FlLzc5L2ZlLzRlODMtNDQwYi04OTE4LWI2OWZlYzY1NDg3ZQ.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,Roskilde,4000.0,16.0,Algade,2830 Virum,Skolebakken 57,DK-1561 KÃ¸benhavn V,Havneholmen 29,Til kapitalejeren i Prolific ApS,5312.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",2016-05-31,2001-07-01,2016-05-31,Statsautoriseret revisor,20222670.0,26131340.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2015 for Prolific ApS.,"Vi har revideret Ã¥rsregnskabet for Prolific ApS for regnskabsÃ¥ret 1. januar - 31. december 2015, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,0.0,0.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Frost Jensen,Arne Winther,Arne Winther,Nordea,Prolific ApS,BDO Statsautoriseret revisionsaktieselskab,Virum,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Lyngby-TaarbÃ¦k,2015-12-31,2015-01-01,2016-05-31,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:22598199,indberetninger-20180424,2.5124277999999998,26131340.0,,2018-03-28T22:26:13.485Z,2016-06-03T12:07:20.055Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-00-VJ,2016-06-03T12:07:20.231Z,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
